Comment|Tag
3213|66
3215|59
3217|141
3220|21
3220|76
3224|13
3224|18
3224|107
3225|0
3225|19
3228|74
3228|81
3230|64
3230|61
3232|65
3237|94
3238|114
3239|50
3239|101
3239|135
3242|24
3244|15
3246|151
3246|61
3248|91
3248|60
3249|118
3249|64
3249|25
3249|33
3249|113
3251|145
3251|117
3252|44
3253|155
3253|149
3254|134
3256|156
3257|24
3258|67
3258|64
3259|32
3260|147
3262|1
3264|46
3264|91
3264|119
3265|45
3266|158
3266|157
3266|1
3266|31
3268|114
3268|8
3269|70
3269|11
3269|3
3271|67
3273|24
3274|128
3277|151
3277|1
3277|30
3279|149
3280|44
3280|153
3286|42
3287|65
3289|44
3292|153
3293|65
3294|88
3295|121
3298|74
3298|149
3299|115
3299|75
3300|31
3300|44
3303|124
3303|59
3304|54
3305|73
3305|76
3307|54
3308|43
3309|66
3309|32
3312|19
3312|154
3313|32
3314|67
3315|155
3316|107
3318|100
3319|7
3320|10
3323|144
3326|65
3326|23
3327|119
3327|81
3328|32
3328|88
3328|0
3328|1
3328|36
3329|18
3329|23
3330|52
3334|130
3334|143
3337|145
3339|60
3341|59
3342|34
3343|125
3343|95
3344|32
3346|50
3348|23
3349|31
3349|101
3349|36
3350|124
3351|10
3352|138
1544|95
3353|111
3353|55
3353|66
3355|121
3355|140
3357|130
3358|141
3358|115
3358|124
3361|21
3362|24
3362|63
3365|125
3366|113
3368|84
3369|54
3373|78
3374|24
3375|145
3377|130
3379|119
3381|154
3382|15
3382|84
3383|3
3383|142
3384|96
3384|63
3384|118
3384|40
704|90
3385|11
3386|140
3387|139
3388|52
3388|25
3390|1
3390|143
3391|157
3393|11
3393|155
3395|153
3396|74
3405|111
3406|20
3406|43
3406|117
3407|61
3407|110
3408|50
3409|2
3412|33
3412|77
3412|138
3414|105
3415|117
3415|111
3415|54
3419|149
1735|46
3420|65
3420|77
3422|111
3422|147
3422|43
3422|130
3424|91
3426|61
3427|108
3427|34
3427|42
3427|158
3429|47
3429|67
3431|11
3431|134
3431|141
3431|23
3431|119
3432|75
3434|119
3434|144
3436|55
3436|52
3437|81
3438|115
3438|124
3438|87
3440|116
3440|139
3442|65
3444|77
3445|146
3445|95
3446|74
3447|8
3450|32
3453|42
3453|155
3456|116
3456|45
3459|7
3459|111
3460|29
3460|13
3461|74
3461|149
3465|55
3467|94
3468|44
3471|33
3473|115
3475|4
3476|61
3478|65
3478|88
3479|155
3479|91
3481|87
3481|63
3482|32
3482|110
3485|81
3488|13
3488|108
3488|113
3490|1
3492|120
3492|125
3494|138
3494|116
3495|7
3496|141
3497|57
3498|149
3499|30
3499|81
3499|111
3499|40
3500|147
3502|29
3509|117
3510|96
3514|72
3516|107
3516|15
3518|44
3519|46
3520|139
3520|131
3522|75
3523|43
3523|34
3523|36
3525|128
3525|4
3525|52
3526|10
3526|115
3528|32
3529|153
3529|13
3530|42
3531|101
3531|154
3535|144
3537|96
3539|131
3539|143
3540|73
3540|158
3542|30
3544|66
3545|87
3547|24
3547|113
3547|149
3549|10
3549|149
3550|77
3550|15
3551|55
3551|21
3552|147
3553|94
741|76
3558|31
3559|116
3560|121
3563|43
3563|3
3563|70
3563|116
3564|140
3564|7
3565|113
3565|143
3565|95
3568|140
3568|141
3569|95
3572|75
3573|1
3574|33
3575|73
3576|31
3577|146
3577|64
3581|61
3583|101
3583|25
3584|113
3585|33
3585|28
3585|55
3586|28
3586|7
3587|25
3590|46
3591|46
3591|157
3592|55
3593|34
3596|84
3596|7
3598|93
3602|144
3603|8
3603|28
3605|120
3606|52
3606|30
3607|90
3607|95
3610|119
3613|21
3613|138
3613|31
3613|134
3614|66
3614|142
3614|70
3615|67
3615|153
3619|76
3619|151
3620|139
3621|78
3623|18
3623|115
3627|91
3627|110
3628|147
3628|4
3629|54
3630|20
3630|44
3631|59
3631|8
3632|100
3635|111
3636|110
3636|72
3636|143
3637|117
3637|122
3638|76
3639|100
3640|46
3641|156
3642|61
3643|87
3643|93
3643|105
3646|156
3647|101
3653|101
3655|29
3656|107
3656|32
3657|43
3657|18
3658|21
3660|105
3661|29
3662|141
3663|46
3667|94
3667|114
3669|74
3669|125
3672|108
3673|10
3675|30
3675|122
3676|45
3676|131
3676|87
3677|75
3678|44
3679|33
3679|67
3679|158
3680|138
3681|124
3682|13
3682|146
3684|139
3686|36
3688|10
3688|52
3689|153
3690|119
3691|24
3692|100
3695|61
3696|130
3697|46
3698|143
3698|47
3699|45
3700|95
3702|11
3702|107
3703|94
3703|34
3706|29
3708|139
3709|134
3710|117
3711|125
3713|156
3713|32
3714|52
3714|114
3715|75
3716|84
3716|16
3718|66
3718|154
3721|7
3722|61
3722|115
3723|131
3724|55
3726|144
3728|141
3730|0
3730|91
3732|66
3734|121
3735|102
3736|144
3738|94
3738|118
3738|142
3740|116
3741|101
3741|10
3743|15
3746|117
3747|101
3748|143
3749|158
3749|155
3751|46
3751|145
3752|158
3754|74
3754|110
3754|128
3757|145
3758|87
3758|93
3759|105
3761|154
3762|158
3763|25
3763|7
3764|81
3765|70
3767|45
3768|54
3768|84
3768|147
3769|23
3769|75
2049|125
3769|101
3769|95
3769|57
3771|55
3771|107
3772|91
3773|36
3779|96
3779|124
3779|76
3781|96
3781|50
3782|30
3783|72
3784|131
3785|122
3785|105
3786|135
3786|52
3787|52
3787|142
3787|67
3789|54
3791|47
3795|88
3795|156
3795|144
3795|23
3797|108
3797|87
3797|75
3798|120
3799|116
3799|84
3800|19
3800|146
3801|146
3803|154
3803|94
3804|57
3804|128
3804|1
3805|25
3805|59
3806|3
3806|16
3806|143
3808|130
3810|61
3811|64
3813|52
3813|90
3814|105
3815|40
3815|43
3816|67
3817|11
3821|121
3822|78
3825|61
3826|119
3826|76
3826|124
3828|94
3828|125
3828|154
3830|128
3830|72
3831|61
3832|128
3835|30
3838|20
3838|101
3839|125
3839|15
3839|3
3839|73
3840|107
3844|157
3846|64
3846|23
3847|122
3848|141
3848|36
3849|145
3851|138
3852|111
3853|138
3858|31
3858|114
3859|61
3861|4
3862|16
3862|81
3864|50
3866|72
3870|1
3871|52
3872|29
3872|88
3876|50
3877|42
3877|11
3877|10
3878|96
3880|101
3880|153
3880|125
3881|119
3882|63
3884|117
3885|66
3885|138
3886|89
3887|124
3889|57
3890|66
3732|108
3891|11
3892|52
3893|143
3896|63
3898|84
3899|70
3899|8
3901|66
3901|156
3903|78
3904|144
3904|3
3904|134
3906|32
3906|118
3907|122
3909|134
3910|81
3912|96
3912|1
3916|47
3917|21
3918|8
3918|43
3919|154
3919|19
3920|146
3922|124
3925|15
3925|113
3929|44
3929|87
3930|61
3930|96
3930|46
2749|66
3930|40
3930|65
3931|67
3931|151
3934|130
3935|91
3936|130
3937|94
3943|59
3943|144
3943|74
3943|65
3944|19
3946|44
3947|33
3947|55
3947|29
3948|154
3948|143
3949|77
3949|139
3949|146
3950|100
3950|36
3952|87
3953|146
3955|94
3956|108
3957|155
3961|64
3961|119
3962|139
3962|141
3964|105
3965|29
3968|60
3969|28
3970|117
3970|156
3970|70
3972|29
3972|32
3978|40
3979|91
3979|66
3984|65
3984|44
3987|128
3988|45
3989|7
3989|113
3989|63
3993|135
3994|78
3995|144
3997|116
1498|131
3998|31
3999|40
4000|100
4003|1
4003|40
4005|139
4008|29
4009|120
4010|154
4010|141
4012|67
4012|15
4013|46
4015|147
4015|78
4017|100
4017|40
4018|108
4019|40
4020|23
4020|16
4020|121
4021|101
4023|19
4023|113
4026|84
4029|122
4030|158
4033|94
4034|73
4036|54
4038|54
4039|102
4039|3
4043|116
4045|33
4046|61
4048|118
4050|66
4050|93
4052|153
4052|91
4054|70
4054|18
4055|44
4055|33
4057|119
4059|78
4061|10
4061|11
4061|154
4063|42
4064|145
4065|72
4066|73
4067|2
1524|40
4067|130
4069|18
4072|33
4072|113
4073|116
4073|135
4074|32
4075|71
4076|142
4077|157
4077|75
4078|87
4078|114
4079|147
4080|2
4080|107
4081|63
4082|119
4082|145
4084|44
4084|8
4084|54
4086|118
4088|96
4088|158
4089|95
4089|140
4090|33
4091|156
4091|21
4092|29
4092|64
4093|144
4094|147
4094|110
4096|42
4099|154
4101|158
4103|90
4105|122
4105|42
4106|146
4107|153
4108|77
4108|31
4109|34
4112|122
4114|142
4114|34
4115|78
4115|124
4116|144
4119|30
4119|52
4120|70
4121|3
4121|141
4122|139
4123|18
4124|10
4126|93
4127|84
4127|3
4129|134
4129|66
4129|93
4130|84
4130|146
4131|3
4131|4
4131|93
4131|13
4133|134
4135|135
4136|90
4136|101
4137|4
4137|155
4138|124
4139|23
4139|90
4140|146
4140|110
4141|27
4143|36
4144|28
4145|143
4146|7
4147|138
4148|57
4148|25
4149|27
4152|28
4152|91
4154|64
4155|146
4160|75
4161|139
4165|57
4166|94
4167|119
4168|77
4171|125
4172|141
4173|2
4174|87
4174|131
4175|139
4175|122
4175|138
4176|149
4176|92
4179|90
4181|37
4181|87
4181|32
4182|81
4183|15
4183|50
4183|64
4184|90
4184|141
4187|100
4187|3
4188|18
4188|73
4188|91
4188|60
4189|139
4190|10
4190|151
4191|158
4193|158
4194|117
4195|8
4195|88
4196|81
4196|24
4197|46
4200|92
4205|0
4206|64
4207|107
4207|72
4207|46
4207|66
4208|156
4208|144
4208|22
4210|13
4212|20
4212|89
4213|37
4213|45
4214|147
4215|28
4216|96
4217|73
4217|4
4218|90
4219|74
4219|25
4220|100
4221|139
4223|60
4226|4
4228|143
4229|42
4230|141
4230|75
4235|142
4236|5
4237|157
4239|24
4239|4
4241|111
4243|92
4246|2
4249|135
4249|18
4249|40
4250|125
4251|44
4254|19
4256|60
4257|0
4257|66
4259|117
4260|95
4263|36
4263|130
4263|34
4264|78
4266|2
4267|65
4267|52
4268|32
4269|2
4269|94
4271|42
4271|1
4273|119
4274|16
4276|122
4278|66
4279|115
4281|120
4281|131
4283|59
4286|90
4286|36
4287|37
4288|11
4288|8
4288|24
4289|75
4290|7
4291|116
4293|151
4294|67
4294|18
4295|46
4295|16
4296|64
4297|156
4298|11
4298|144
4299|121
4300|93
4302|63
4303|146
4304|34
4304|121
4304|118
4305|31
4305|76
4305|87
47|36
4305|100
4307|149
4307|144
4308|45
4308|11
4310|108
4310|47
4311|143
4312|116
4312|137
4313|1
4315|37
4316|1
4316|124
4319|54
4319|154
4320|75
3797|23
4320|95
4321|95
4322|76
4323|29
4325|120
4326|117
4328|158
4330|3
4331|143
4332|159
4332|138
4332|42
4334|73
746|149
4334|50
4334|76
4335|20
4336|2
4336|33
4337|136
4341|138
4342|113
4343|40
4344|21
4346|113
4347|8
4349|138
4350|96
4351|156
4351|64
4351|134
4355|132
4355|94
4355|144
4355|101
4357|57
4358|3
4359|21
4359|124
4359|139
4360|57
4361|31
4362|77
4362|78
4362|64
4364|139
4364|153
4366|139
4366|0
4367|84
4368|145
4371|121
4373|52
4373|67
4375|54
4376|64
4376|125
4376|28
4377|133
4379|128
4380|54
4381|18
4381|22
4382|32
4383|135
4384|84
632|59
4384|88
4385|89
4385|44
4386|36
4386|143
4386|46
4387|94
4389|44
4390|47
4390|124
4391|94
4392|88
4392|77
4392|136
4394|72
4395|29
4396|153
4399|101
4400|70
4402|46
4404|119
4406|108
4406|32
4408|156
4408|23
4411|28
4411|75
4413|107
4414|22
4414|105
4416|0
4417|155
4419|143
4419|8
4421|21
4422|89
4422|52
4423|91
4424|121
4424|140
4426|28
4427|116
4428|145
4428|118
4431|84
149|122
4432|22
4433|30
4434|156
4436|37
4437|2
4438|157
4440|46
4440|101
4443|19
4443|23
4445|100
4447|114
4447|151
4449|28
4449|89
4457|105
4461|66
4463|73
4463|100
4463|3
4465|11
4466|108
4468|36
4470|157
4474|154
4475|95
4476|119
4476|136
4477|117
4480|141
4481|13
4485|149
4486|44
4486|0
4486|42
4487|18
4490|34
4492|158
4492|34
4493|10
4494|1
4495|107
4496|105
4497|27
4499|54
4500|60
4500|23
4500|88
4501|133
4501|27
4503|157
4504|70
4505|28
4505|30
4507|154
4507|21
4509|60
4510|140
4510|54
4510|144
4511|46
4511|7
4512|40
4512|16
4513|94
4514|136
4515|43
4516|2
4516|3
4517|141
4517|118
4519|4
4519|118
4519|149
4520|118
4520|72
4521|3
4521|125
4522|133
4524|102
4524|138
4524|50
4525|153
4525|7
4525|134
4526|125
4526|95
4529|157
4529|70
4531|96
4532|64
4532|29
4534|93
4534|55
4535|130
4535|111
4538|137
4539|139
4539|118
4540|10
4540|136
4540|57
4543|45
4543|96
4543|137
4544|46
4545|155
4546|151
4546|116
4546|73
4549|154
4550|154
4550|107
4553|43
4553|142
4554|22
4555|1
4556|46
4560|42
4562|142
4563|76
4568|138
4569|113
4571|75
4573|75
4574|33
4575|61
4576|93
4576|65
4576|75
4577|147
4578|4
4578|1
4581|21
4585|70
4586|78
4588|21
4589|149
4590|2
4591|100
4593|60
4593|142
4594|146
4596|30
4597|116
4599|55
4599|43
4602|137
4602|46
4604|159
4607|42
4607|43
4609|115
4611|159
4613|102
4614|55
4614|143
4614|116
4614|108
4615|5
4619|24
4619|102
4620|47
4621|46
4622|114
4624|74
4627|110
4628|43
4628|27
4628|32
4629|142
4629|110
4631|55
4632|151
4632|95
4632|88
4634|42
4634|149
4637|88
4639|112
4640|47
4640|100
4640|10
4642|54
4643|130
4644|5
4644|33
4645|90
4645|23
4646|104
4646|1
4653|81
4654|101
4654|43
4655|133
4657|84
4658|149
4661|155
4666|135
4668|4
4668|142
4669|37
4672|136
4672|24
4672|155
4673|71
4673|34
4675|72
4676|11
4677|125
4677|74
4677|78
4678|96
4678|149
4681|130
4682|96
4683|107
4683|125
4684|117
4684|147
4684|102
4687|75
4687|55
4688|23
4689|38
4689|10
4689|73
4691|96
4692|114
4693|102
4693|55
4693|77
4694|34
4695|93
4698|112
4698|90
4699|90
4699|159
4699|27
4700|143
4700|8
4700|44
4701|65
4701|95
4701|20
4702|76
4702|32
4704|2
4704|42
4705|67
4705|157
4705|5
4705|118
4705|139
4707|13
4710|137
4711|29
4713|37
4713|139
4713|145
4714|144
4715|145
4715|144
4716|70
4716|46
4717|57
4717|42
4719|105
4719|30
4720|85
4722|38
4722|95
4723|71
4725|107
4725|115
4726|47
4726|70
4727|30
4727|115
4727|157
4728|122
4728|149
4729|40
4730|66
4732|142
4732|85
4734|111
4734|22
4735|72
4735|155
4736|1
4736|104
4737|15
4737|105
4738|16
4738|55
4738|61
4738|37
4740|110
4740|119
4741|43
4742|15
4742|93
4742|130
4745|25
4746|118
4747|156
4747|78
4748|141
4748|25
4749|139
4749|124
4750|54
4755|87
4756|114
4758|101
4759|155
4759|64
4760|151
4762|67
4762|115
4764|118
4764|24
4765|114
4766|137
4772|116
4772|37
4773|75
4777|77
4778|30
4778|66
4779|108
4780|20
4782|91
4782|57
4782|154
4782|30
4782|139
4784|5
4785|102
4787|136
4788|56
4790|113
4791|21
4791|10
4793|125
4793|57
4109|40
4795|74
4795|94
4796|125
4797|96
4798|93
4800|156
4802|139
4803|15
4803|46
4804|77
4805|59
4806|22
4806|84
4806|117
4808|131
4808|142
4808|115
4809|138
4809|101
4811|141
4812|65
4813|146
4813|0
4814|36
4815|94
4817|108
4817|13
4818|153
4821|158
4821|92
4824|15
4825|75
4826|90
4827|96
4828|120
4829|8
4830|54
4831|91
4832|157
4832|10
4834|34
4835|142
4836|56
4836|36
4837|4
4837|0
4838|120
4840|116
4842|95
4843|36
4843|22
4846|135
4849|2
4849|30
4849|116
4850|59
4852|5
4854|96
4854|4
4854|15
4855|139
4855|3
4856|107
4856|22
4857|71
4858|119
4859|50
4859|71
4862|149
4864|85
4869|128
4869|44
4869|104
4871|137
4872|23
4873|61
4704|1
4874|136
4875|93
4875|38
4876|46
4876|77
4878|59
4881|89
4881|57
4882|57
4882|33
4884|75
4884|59
4884|29
4887|13
4891|147
4892|107
4895|33
4898|158
4898|37
4899|136
4904|8
4905|18
4909|145
4910|95
4910|38
4911|67
4914|31
4914|59
4917|7
4918|18
4918|47
4918|10
4919|137
4920|89
4920|118
4921|73
4921|147
4922|130
4924|66
4924|52
4924|115
4925|3
4927|52
4927|102
4928|87
4930|5
4932|83
4933|55
4934|3
4936|38
4936|122
4938|71
4939|120
4939|60
4939|147
4939|83
4940|8
4941|28
4942|156
4944|93
4945|144
4946|115
4946|157
4946|65
4948|73
4948|156
4951|70
4951|146
4953|83
4953|157
4954|140
4954|115
4955|112
4956|33
4958|55
4958|59
4959|85
4960|51
4961|10
4961|66
4962|25
4962|18
4964|5
4966|10
4971|45
4971|67
4972|52
4973|159
4973|7
4973|28
4974|50
4975|122
4978|19
4983|144
4984|83
4987|116
4987|159
4988|158
4990|47
4990|89
4991|91
4993|74
4993|124
4994|102
4994|94
4996|30
4997|73
4999|105
4999|55
4999|107
5001|34
5002|34
5002|33
5004|60
5005|65
5005|133
5005|25
5008|73
2431|0
5009|16
5010|13
5011|93
5012|137
5015|91
5016|15
5017|32
5018|23
5024|111
5025|2
5025|118
5027|151
5028|74
5029|5
5029|75
5030|56
5030|18
5032|154
5035|47
5038|143
5038|4
5040|121
5041|13
5042|110
5042|87
5042|91
5046|124
5046|141
5050|107
5050|142
5050|74
5051|81
5054|51
5054|155
5057|89
5058|88
5058|75
5059|116
5059|0
5064|15
5064|89
5066|124
5067|0
5070|72
5070|13
5072|145
5073|54
5073|115
5074|10
5074|137
5076|61
5078|120
5078|2
5078|89
5079|30
5081|30
5082|135
5083|43
5084|145
5084|29
5085|144
5085|74
5085|75
5086|16
5089|110
5090|77
5090|142
5091|19
5097|61
5098|91
5098|50
5099|155
5101|101
5103|132
5104|93
5104|76
5105|134
5106|112
5106|120
5108|2
5108|94
5109|11
5109|137
5109|45
5111|20
5112|24
5113|18
5117|40
5118|145
5118|19
5122|113
5122|66
5123|59
5124|55
5125|29
5127|144
5128|155
5128|154
5129|116
5130|113
5130|93
5130|16
5131|27
5134|153
5135|71
5136|74
5136|105
5136|115
5137|25
5137|16
5142|83
5143|137
5143|119
5143|159
5144|34
5144|102
5145|74
5147|65
5147|25
5148|130
5148|92
5149|130
5150|45
5154|76
5154|92
5154|34
5157|121
5159|31
5159|157
5164|61
5164|94
5164|31
5166|141
5166|0
5167|140
5168|142
5169|149
5169|37
5169|84
5169|63
5170|153
5170|50
4925|63
5170|61
5170|105
5170|15
5171|19
3529|30
5171|43
5172|119
5175|149
5176|143
5183|94
5186|33
5187|73
5187|125
5187|132
5189|104
5190|104
5190|47
5194|154
5196|92
5196|52
5197|95
5197|78
5197|51
5203|96
5204|37
5204|47
5204|50
5205|124
5206|143
5207|43
5209|40
5210|158
5210|25
5211|33
5211|140
5214|27
5214|140
5215|90
5216|130
5217|73
5219|100
5219|130
5221|119
5223|7
5224|26
5225|43
5226|75
5226|28
5228|40
5228|83
5228|70
5230|145
5233|102
5233|22
5235|16
5235|64
5235|102
5235|146
5235|138
5236|116
5237|50
5237|120
5238|22
5238|59
5239|91
5240|136
5240|108
5241|26
5246|132
5247|118
5248|85
5250|116
5250|78
5251|143
5253|102
5254|111
1636|88
5254|149
5256|2
5257|25
5257|144
5258|102
5259|90
5260|66
5260|115
5267|30
5268|5
5269|120
5270|113
5271|114
5271|19
5271|113
5272|27
5274|70
1853|1
5277|78
5277|118
5279|137
5279|74
5281|119
5281|134
5282|121
5283|132
5283|26
4862|67
5283|119
5283|72
5284|157
5285|68
5286|120
5286|143
5288|20
5288|47
5289|128
5289|104
5292|145
5292|66
5294|22
5295|108
5295|154
5296|8
5297|20
5298|119
5299|3
5299|5
5299|57
5300|5
5303|13
5305|114
5305|107
5307|105
5307|100
5308|1
5311|147
5311|105
5314|72
5315|132
5316|74
5316|140
5316|156
5317|37
5318|32
5318|139
5318|98
5318|119
5318|16
5319|66
5319|124
5321|113
5323|113
5323|151
5323|33
5323|44
5324|49
5326|94
5327|26
5329|33
5329|11
5330|156
5331|137
5332|38
5335|22
5336|108
5338|1
5338|83
5339|102
5340|95
5341|140
5342|157
5343|96
5344|85
5344|63
5347|5
5348|114
5349|42
5349|136
5350|28
5351|113
5352|96
5352|87
5357|16
5358|75
5360|131
5362|91
5362|121
5362|90
5362|124
5365|3
5366|61
5366|154
5367|63
5367|50
5368|5
5369|20
5372|85
5372|21
5376|11
5377|135
5380|83
5382|118
5383|157
5384|27
5386|0
5391|144
5392|89
5392|54
5395|89
5396|146
5397|154
5397|141
5404|49
5404|144
5405|22
5405|15
5407|146
5407|7
5410|140
5411|154
5411|149
5411|29
5412|66
5412|24
5413|28
5416|145
5419|7
5419|64
5420|144
5424|72
5424|76
5424|11
5424|30
5425|142
5425|159
5425|72
5426|124
5428|132
2219|105
5430|124
5431|153
5432|37
5432|7
5434|63
5434|13
5438|3
5440|140
5441|154
5442|115
5443|90
5443|30
5445|30
5445|147
4589|0
5448|49
5449|83
5451|46
5454|142
5457|16
5457|37
5457|68
5458|81
5460|77
5461|19
5461|102
5461|76
5461|18
5461|132
5462|158
5463|44
5465|159
5466|22
5467|159
5467|59
5468|28
5470|96
5472|105
5473|98
5474|5
5474|114
5474|101
5475|158
5475|66
5476|7
5478|74
5479|128
5479|28
5479|44
5480|118
5480|33
1382|143
5481|108
5481|72
5483|101
5483|142
5483|33
5484|24
5489|2
5489|21
5490|34
5492|85
5493|68
5495|155
5495|32
5498|39
5500|83
5502|155
5502|66
5502|118
5503|139
5503|1
5503|137
5503|100
5503|23
5504|137
5504|96
5505|60
5506|117
5507|96
5509|141
5510|156
5511|151
5514|8
5515|50
5515|18
5516|90
5516|57
5517|83
5517|78
5521|102
5522|61
5522|98
2120|138
5522|18
5527|101
5528|54
5529|147
5530|38
5531|27
5533|155
5533|100
5534|36
5534|15
5535|40
5535|67
5536|102
5536|18
5537|96
1209|1
5538|25
5540|98
5540|23
5544|156
5544|114
5544|67
5545|130
5546|133
5547|154
5548|140
5549|16
5549|113
5549|30
5550|89
5551|13
5553|131
5554|26
5555|45
5558|7
5559|37
5559|49
5560|156
5563|147
5567|71
5567|3
5568|63
5568|154
5570|34
5571|39
5571|40
5572|54
5576|84
5576|98
5576|22
5576|92
5577|27
5577|67
5578|158
5579|120
5581|141
5582|44
5583|96
5586|90
5586|93
5587|120
5587|90
5588|159
5589|22
5589|146
5590|151
5593|125
5596|119
5596|135
5597|15
5599|153
5599|13
5600|51
5600|84
5601|134
5602|47
5607|0
5609|102
5609|32
5609|11
5613|154
5613|108
5616|47
5620|26
5620|78
5623|94
5623|131
5624|122
5625|85
5626|22
5627|147
5628|78
5628|131
5628|117
5629|4
5630|10
5630|24
5631|110
5632|154
5633|1
5633|42
5635|144
5636|142
5637|159
5637|50
5638|31
5638|95
5638|27
5639|110
5641|146
5643|156
5643|133
5645|154
5645|10
5648|40
5648|136
5648|158
5648|76
5649|90
5652|151
5653|111
5653|75
5654|70
5654|65
5654|131
5655|75
5655|143
5656|19
5657|15
5657|56
5658|5
5660|7
5662|63
5662|145
5666|157
5666|110
5666|119
5667|26
5668|19
5669|107
5669|145
5670|156
5671|138
5673|95
5674|102
5674|84
5674|75
5675|158
5676|73
5677|95
5679|60
5679|15
5681|54
5682|95
5682|27
5682|138
5683|101
5684|93
5685|64
5685|52
5685|63
5687|47
5687|28
5687|132
5688|70
5690|146
5690|158
5691|64
5692|54
5692|90
5693|30
5694|60
5695|125
5695|26
5696|1
5696|51
5698|40
5700|47
5701|59
5702|116
5704|134
5705|46
5707|146
5707|45
5708|13
5709|45
5712|133
5713|130
5714|104
5715|81
5718|147
5719|87
5719|59
5722|133
5723|158
5724|50
5725|143
5726|130
5726|77
5726|138
5727|8
5728|81
5728|60
5730|132
5730|91
5730|108
5731|20
5731|115
5733|128
5733|71
5734|46
5734|133
5737|50
5738|138
5740|122
5741|112
5742|19
5743|32
5744|84
5745|44
5746|143
5749|47
5750|117
5753|112
5753|120
5753|95
5754|125
5755|61
5755|43
5758|155
5758|71
5760|133
5761|44
5763|134
5764|102
5765|108
5766|100
5766|115
5766|8
5768|89
5769|57
5769|95
5771|115
5772|21
5775|27
5780|33
5780|21
5781|125
5782|112
5783|140
5784|55
5785|136
5785|36
5786|81
5786|153
5788|20
5788|29
5789|13
5790|92
5792|44
5792|139
5793|91
5794|1
5796|122
5796|55
5798|4
5800|2
5801|94
5802|87
5804|42
5806|134
2720|142
5807|73
5809|57
5809|131
5811|77
5813|89
5813|74
5814|101
5816|95
5816|149
5816|57
5820|38
5821|92
5821|107
5823|143
5824|157
5824|156
5824|32
5827|101
5827|52
5827|157
5829|7
5829|139
5830|42
5832|84
5835|72
5835|1
5835|31
5835|145
5836|88
5837|29
5838|56
5840|34
5842|137
5844|46
5845|55
5845|36
5845|34
3255|33
5846|29
5849|136
5849|119
5850|43
5850|73
5645|159
5852|2
5854|10
5854|56
5854|159
5855|94
5855|157
5855|128
5859|93
5859|10
5860|28
5861|116
5861|140
5861|159
5861|64
5863|140
5867|43
5871|105
5871|152
5871|138
5872|52
5873|98
5873|10
5874|78
5874|77
5875|32
5875|29
5877|87
5878|142
5880|157
5883|45
5883|128
5884|10
5884|7
5884|67
5884|42
5885|72
5886|151
5889|153
5889|100
5889|95
5889|114
570|90
5890|104
5891|65
5893|46
5895|133
5895|84
5898|93
5898|50
5901|87
5902|101
1987|0
5903|13
5904|19
5904|124
5905|131
5911|135
