Post|Tag
3072|79
3074|18
3077|157
3081|60
3081|40
3083|56
3086|85
3087|51
3087|44
3088|127
3088|136
3088|119
3089|24
3089|147
3089|83
3091|18
3095|155
3095|90
3095|54
3095|18
3102|68
3103|70
3103|64
3104|78
142|95
3105|97
3109|24
3110|127
3111|22
3112|148
3113|3
3113|113
3114|24
3114|51
3114|136
3115|130
3116|150
3118|15
3118|79
3118|97
3119|115
3119|0
3120|146
3120|33
3121|60
3121|117
3123|58
3125|73
3126|99
3127|146
3127|2
3129|133
3130|129
3130|21
3130|102
3131|43
3131|151
3132|30
3132|144
3132|20
3133|137
3134|105
3135|133
3135|9
3136|70
3138|126
3141|58
3142|122
3142|93
3143|153
3143|48
3143|131
3143|95
3145|21
3145|130
3145|109
3146|40
3147|62
3149|117
3151|27
3152|37
3154|63
3154|82
3157|90
3157|29
3158|113
3158|146
3159|155
3159|53
3162|141
3162|56
3164|126
3165|75
3167|42
3170|0
3171|126
3171|40
3172|75
3173|128
3173|18
3174|104
3174|121
3175|52
3175|4
3176|104
3178|64
3179|42
3181|82
3181|1
3183|136
3184|121
3185|98
3187|156
3189|136
3189|133
3193|22
3194|3
3194|103
3194|52
3194|65
3197|22
3199|93
3200|121
3200|54
3200|134
3201|146
3201|85
3202|101
3205|115
3206|78
3212|27
3212|133
3212|0
3213|95
3214|105
3215|157
3216|37
3216|79
3218|115
3218|43
3219|91
3219|83
3220|115
3220|83
3221|7
3222|102
3223|125
3223|58
3226|96
2575|97
3226|102
3229|151
3229|90
3231|119
3232|91
3233|21
3234|52
3237|130
3237|30
3238|153
3238|147
183|119
3239|132
3239|93
3239|0
1883|65
3242|130
3243|50
3244|76
3245|78
3245|33
3246|23
3247|4
3248|35
3249|53
3249|76
3257|84
3257|18
3258|60
3259|85
3261|82
3261|157
3262|90
3263|65
3263|63
3263|40
779|156
3263|32
3264|136
3265|137
3266|152
3266|51
3266|15
3266|81
3268|127
3268|64
3268|102
3270|32
3273|88
3273|147
3277|88
3277|90
3281|63
3281|131
3283|151
3285|60
3286|18
3286|153
2271|157
3286|112
3287|103
3288|63
3289|53
3291|93
3291|63
3292|63
3293|153
3296|42
3296|117
3299|50
3299|157
3301|18
3301|131
3304|130
3305|2
3305|50
3306|67
3309|30
3310|105
3311|142
3313|72
3313|146
3315|14
3316|25
3316|155
3317|156
3317|7
3317|84
3318|51
3319|137
3319|124
3320|151
1515|104
3320|113
3321|88
3322|18
3323|3
3324|109
3325|129
3325|93
3326|83
3328|106
3330|122
3331|91
3332|37
3333|151
3335|109
3335|50
3335|23
3337|150
3337|142
3337|134
3338|62
3339|147
3339|52
3340|35
3341|84
3343|54
3343|35
3344|102
3344|103
3347|75
3348|119
3348|106
3349|63
3350|126
3354|28
3356|84
3358|11
3359|86
3362|105
3362|74
3365|18
3365|147
3366|99
3367|51
3367|20
3368|105
3368|55
3370|62
3371|129
3372|98
3372|87
3373|133
3373|155
3374|121
3378|155
3378|7
3378|142
3379|50
3382|52
3382|30
3383|152
3384|104
3384|148
3385|83
3385|122
1462|112
3386|90
3386|97
3386|84
3391|48
3393|137
3394|78
3395|119
3396|125
3397|94
3397|53
3398|93
3401|58
3401|142
3401|78
3402|92
3405|53
3405|103
3408|92
3408|24
3409|18
3413|79
3413|22
3414|121
3414|13
3415|43
3416|82
3417|153
3418|129
3418|155
3421|155
3422|73
3422|30
3423|60
3424|115
3425|48
3426|14
3426|54
3427|157
3429|44
3432|130
3433|157
3434|110
3436|134
3436|98
3437|133
3437|119
3439|25
3440|70
3440|150
435|3
3441|94
3443|115
3443|33
3443|87
3444|132
3444|53
3446|22
3449|158
3450|33
3450|124
3451|105
3451|134
3451|127
3452|43
3454|51
3456|117
3456|56
3457|84
3458|86
3458|99
3460|99
2558|95
3461|11
3462|62
3298|15
3462|90
3463|40
3467|40
3468|67
3468|121
3469|99
3470|142
3472|64
3472|115
3475|27
2843|93
3475|148
3479|78
3479|9
3480|126
3482|148
3482|84
3482|76
3482|44
3486|100
3487|87
3489|115
3490|82
3491|92
3491|73
3492|0
3492|155
3492|141
3496|59
3497|59
3501|51
3502|90
3503|14
3503|53
3504|127
3504|93
2219|44
3507|55
3507|70
3508|37
3508|74
3509|62
3509|113
3510|117
3515|78
3517|2
3518|59
3519|130
3519|55
3523|64
2969|132
3523|113
3525|42
3526|92
3528|84
3528|100
3530|43
3530|70
3531|74
298|25
3533|93
3534|86
3535|128
3536|35
3536|43
3537|97
3539|97
3446|2
3539|15
3541|151
3541|48
3542|128
3543|63
3543|70
3543|146
3543|151
3544|18
3545|15
3546|59
3547|137
3547|102
3548|62
3549|156
3551|128
3551|121
3552|81
3552|120
3554|98
3554|65
3554|7
3555|83
3556|37
3558|125
3561|60
3562|21
3562|58
3562|98
3562|156
3563|102
3563|120
3564|132
3565|104
3567|153
3567|109
3567|65
3569|87
3570|62
3570|70
372|32
3571|14
3571|23
1703|115
3572|157
3572|78
3573|148
3574|147
3577|105
3578|67
3578|81
3578|99
3579|150
3580|99
3580|54
3582|25
3584|86
3584|23
3585|75
3585|51
3585|149
3586|67
3586|128
3588|90
3588|75
3589|147
3590|136
3590|0
3593|1
3593|73
3594|40
3595|51
3595|30
3597|87
3597|102
3599|72
3599|99
3599|25
3600|127
3600|132
3603|84
3604|100
3605|128
3605|112
3605|93
3608|106
3609|30
3609|148
3612|100
3613|133
3614|63
3615|29
3616|32
3616|18
3616|74
3617|73
3619|131
3620|1
3620|48
3621|11
3623|86
3624|127
3625|98
3625|139
3625|40
1443|87
3626|71
3627|29
3627|142
3628|137
3629|48
3630|42
3630|92
3631|88
3631|153
3632|150
3633|139
3635|79
3637|14
3638|105
3638|115
3639|106
3643|85
3643|2
3643|70
3644|137
3645|76
3646|112
3648|126
3652|79
3652|147
3654|88
3655|55
3655|72
3656|151
3656|98
3657|146
3657|24
3658|94
3659|148
3660|62
3661|7
3662|153
3662|0
3662|24
3662|127
3665|85
3666|60
3666|62
3666|120
3666|90
3667|20
3667|58
3671|135
3672|132
3673|29
3674|86
3674|70
3674|14
3675|148
1178|90
3676|126
3677|28
3677|133
3678|61
3680|133
3680|81
3681|70
3682|11
3682|105
3683|106
3683|158
3684|93
3686|93
3686|74
3688|36
3688|151
3689|144
3690|0
3693|13
3694|82
3695|131
3695|74
3697|125
3697|15
3698|23
3698|105
3699|132
3699|27
3700|24
3702|147
3703|92
3703|105
3706|142
3709|83
2810|53
3710|0
3711|129
3713|52
3713|55
3714|64
3715|44
3716|35
3717|44
3717|109
3718|37
3718|40
3721|155
3721|111
3723|122
3723|132
3723|137
3723|127
3724|155
3727|42
3728|48
3729|0
3729|97
3729|99
3731|15
3731|158
3733|120
3734|61
3734|54
3736|24
3737|22
3739|48
3739|42
3740|94
3741|113
3741|151
3742|73
3743|99
3743|149
3743|126
3745|33
3747|109
3749|131
3750|148
3750|27
2370|97
3751|103
3751|33
3751|132
3753|146
3753|87
3755|56
3756|18
3757|11
3757|128
3758|83
3759|121
3762|55
3762|144
3762|9
3763|82
3764|109
3766|74
3766|121
3768|64
3768|98
3768|40
3769|24
3770|64
3771|145
3771|90
3772|130
3772|138
3775|20
3775|73
3775|54
3776|147
3776|153
3776|146
3781|25
3781|73
3782|0
3784|109
3784|158
3787|44
3787|94
3787|22
3659|101
3789|4
3789|35
3792|15
3794|20
3794|91
3796|142
3797|130
3797|144
3798|23
3798|53
3799|30
3800|121
3800|72
3802|134
3804|128
3805|25
3805|112
3808|0
3808|145
3809|48
3811|75
3812|145
3812|81
3812|3
3814|43
3815|36
3816|158
3817|13
3819|135
3819|70
3820|27
3821|124
3821|126
3824|127
3824|74
3825|11
3825|133
3825|35
3828|95
3828|153
1206|126
3829|121
3829|94
181|42
3830|150
3832|153
3833|97
3835|68
3836|74
3837|75
3837|62
3839|150
3840|135
3840|20
3840|99
3841|141
3842|36
3842|65
3843|158
3843|29
3843|139
3845|87
3846|82
3847|99
3851|87
3851|137
3853|78
3855|36
3855|12
3856|124
3857|40
3857|28
3858|58
3858|51
3859|63
3861|9
3862|149
3862|125
3864|133
3866|67
3866|68
3867|91
3867|12
3868|139
3873|99
3875|65
3876|100
3880|43
3880|103
3881|28
3884|61
3886|146
3886|20
3886|52
3886|141
3887|129
3887|132
3888|23
3890|24
3894|136
3896|125
3896|126
3896|137
3897|143
3897|115
3900|138
3902|97
3902|78
3902|76
3903|79
1470|139
3904|1
3906|27
3907|92
3907|0
3908|144
3908|92
3908|76
3910|137
3910|43
3911|131
3911|33
3912|7
3912|121
3920|27
3925|87
3926|126
3927|35
3929|76
3930|133
3931|86
3932|115
3932|138
3933|9
3934|84
3934|79
3935|81
3941|151
3942|61
3945|100
3946|138
3946|28
3947|99
3949|28
3952|16
3956|129
3957|58
3957|36
3958|110
3019|152
3958|158
3960|59
1437|2
3961|37
3962|69
3963|139
3966|92
3967|37
3968|109
1117|7
3970|1
3971|53
3971|51
3971|27
3973|139
3973|110
3974|7
3974|135
3974|106
3975|82
3975|59
3977|33
3979|55
3979|70
3980|96
3980|115
3980|153
3980|109
3982|96
3984|13
3985|136
3985|109
3985|94
3986|111
3987|82
3988|115
3993|156
3993|96
2313|110
3993|52
3993|135
3994|147
3995|20
3995|67
3995|107
1496|51
3996|55
3997|4
3998|4
3999|102
3999|78
4002|76
4003|88
4004|103
4004|52
4006|68
4007|64
4009|29
4013|110
4013|150
4014|139
4017|103
4018|33
4024|151
4025|83
4026|54
4026|113
4026|25
4027|139
4027|55
4028|74
4031|23
4033|27
4033|53
4034|73
4035|134
4036|101
4037|149
4039|15
4039|40
4040|64
4040|96
1961|7
4044|21
4044|87
4044|64
4045|32
4045|141
4046|127
4047|33
4048|112
4048|48
4048|61
4051|64
4051|42
4054|127
4054|96
4059|99
4061|69
4061|112
4062|105
4062|113
4063|83
4063|76
4065|54
4065|52
4066|157
4067|95
4067|134
4068|44
4068|29
4068|16
4068|36
4069|24
4069|120
4071|151
4073|25
4073|153
4073|133
4074|111
4074|23
4075|70
4076|131
4077|71
4079|152
980|139
4079|12
2533|63
4084|96
4084|126
4085|40
4086|102
4088|81
4088|3
4089|3
290|133
4089|27
4090|141
4092|107
4093|3
4094|130
4095|72
4095|98
4097|24
4101|98
4102|15
4103|9
4103|74
4104|9
4105|110
4107|70
4112|11
4113|103
4115|12
4115|74
4116|24
4118|128
4118|91
4121|22
4122|157
4123|147
4123|124
4123|139
4123|84
4125|124
4126|14
4126|58
4129|148
4131|125
4132|42
4133|12
4133|16
4133|92
4136|144
4136|53
4137|73
4140|78
4140|62
4140|68
4141|145
4143|150
4143|78
4143|158
4144|136
4144|81
4144|55
4145|48
4145|2
4147|150
4147|37
4147|84
4147|142
4148|88
4148|70
4148|145
4148|133
4149|136
4150|87
4154|35
4156|28
4156|94
4157|94
4157|28
4158|145
4159|29
4160|143
4160|84
4162|11
4163|153
4163|2
4164|87
4164|107
4164|67
599|24
4165|158
4166|2
4169|1
4171|32
4172|149
4172|69
4173|124
4174|115
4175|42
4177|50
4178|148
4179|24
4181|54
4181|106
4189|60
4189|130
4191|119
4191|12
4192|103
4194|125
4194|21
4195|15
4197|54
4199|129
4200|144
4201|90
4201|43
4201|70
4202|109
4202|1
4202|156
4205|132
4205|28
4206|92
4208|70
4208|64
4210|122
4214|149
4214|13
4217|153
4218|119
4220|28
4222|73
4223|35
4226|93
4227|102
4229|113
4230|117
4234|85
4235|68
4237|3
4240|25
4241|62
4242|0
4243|7
4244|51
4245|59
4248|67
4250|14
4252|73
4252|144
4253|59
4254|127
4254|102
4256|20
4256|47
4259|51
4259|82
4259|56
4260|90
4260|28
4262|122
4268|146
4270|54
4270|75
4270|142
4270|112
4271|36
4274|85
4276|102
4277|67
4279|92
4279|33
4280|125
4280|36
4281|70
4282|145
4283|158
4283|44
4283|148
4285|48
4285|3
4286|111
4287|117
4290|7
4290|73
4290|125
4291|33
4293|139
4293|142
4295|139
4296|50
3519|134
4296|85
4298|115
4298|54
4298|86
4299|90
4303|78
4303|18
4305|153
4306|76
4307|134
4308|82
4309|97
4309|121
4312|112
4312|0
4314|99
1515|21
4315|82
4316|124
4316|105
4317|69
4317|78
4319|151
4320|135
4321|82
113|139
4321|132
4321|137
4322|97
4325|87
4326|125
4327|76
4328|64
4329|139
4330|152
4331|47
4332|40
4337|43
4338|18
4340|69
4340|125
4341|141
4341|133
4342|55
4346|12
4346|144
4347|84
4349|16
4350|158
4351|15
4352|58
4354|137
4354|47
4355|28
4355|75
4357|58
4358|130
4358|44
4359|103
4359|67
4360|148
4361|149
4364|148
4367|53
4367|147
4367|18
4367|15
4369|20
3010|97
4369|30
4369|104
4369|105
4369|156
4370|143
4373|141
4373|71
4373|64
4374|84
4374|32
4375|72
4379|52
4381|37
4381|79
4382|150
4385|125
4386|100
4386|76
4387|109
4388|85
4389|91
4389|59
4392|88
4392|112
4393|146
4394|100
4395|4
4397|4
4398|105
4399|73
4401|107
4402|106
4404|59
4405|137
4405|142
4408|149
4408|102
4410|3
4410|65
4412|58
4412|62
4413|150
4413|132
4414|76
4414|107
4415|159
4417|68
4417|137
4417|91
4419|24
4419|143
4419|124
4421|98
4421|71
4421|25
4422|33
4423|0
4423|146
4423|25
4425|124
4425|101
4426|82
4428|145
4429|47
4430|110
4430|70
4431|103
4432|149
4433|85
4434|37
4437|48
4440|101
4440|14
4441|112
4442|137
4443|124
4446|40
4447|13
4448|148
4450|21
4451|59
4452|158
4457|152
4458|62
4459|6
4464|40
4464|33
4464|135
4465|75
4468|115
4470|158
4471|156
4472|35
4472|36
4473|155
4475|43
4476|115
4477|28
4478|94
4479|50
4479|1
4480|148
4482|65
4486|85
4487|2
4487|124
4490|9
4490|22
4491|70
4495|117
4496|107
4497|60
4497|158
4497|21
4497|74
4498|48
4498|30
4501|87
4506|84
4507|55
4508|112
4508|144
4508|6
1416|51
4509|36
4510|124
4510|53
4510|21
4511|158
4512|69
4513|16
4514|129
4514|82
4514|90
4516|149
4516|44
4517|51
4522|88
4523|96
4523|88
4524|16
4529|36
4529|47
4529|84
4532|62
4532|64
4532|125
4534|12
4537|44
4538|36
4538|91
4539|62
4540|87
4540|157
923|72
4543|141
4543|58
4545|1
4545|139
4546|147
4546|119
4547|112
4547|156
4548|4
1672|64
4551|58
4551|48
1247|68
4552|131
4552|70
4554|20
4554|117
4554|7
3081|24
4554|1
4556|3
4557|144
4557|28
4558|88
4558|134
4560|36
4562|24
4562|142
4563|138
4563|122
4564|32
4565|145
4566|128
4568|82
4569|84
4571|159
4571|1
4574|126
4575|81
4577|70
4580|83
4581|131
4581|50
4582|148
4583|93
4586|61
4592|103
4592|100
4593|16
4593|141
4594|64
4594|3
4596|132
4597|121
4598|40
4600|30
4600|111
4601|50
4601|72
4603|36
4604|29
4604|87
4606|101
4606|54
4607|32
4607|145
4610|91
4611|58
4612|29
3491|86
4612|82
4612|43
4613|103
3949|4
4617|68
4618|63
4618|128
4619|20
4619|11
4621|78
4623|37
4623|121
4624|48
4624|94
4624|112
4626|33
4626|44
1698|102
4626|83
4627|141
4628|153
4629|79
4629|91
4631|4
4632|134
4633|43
4634|92
4637|7
4638|81
4640|135
4641|56
4641|95
4642|68
4642|50
4646|132
4646|98
4647|149
4647|30
4648|157
4648|143
4649|54
4649|133
4649|25
4651|25
4653|64
4653|75
4656|103
4657|72
4657|65
4658|8
4660|58
4663|158
4664|88
2672|81
4667|152
4668|129
4669|109
4671|147
4671|29
4673|13
4673|64
4674|140
4675|115
4677|23
4681|51
4682|110
4684|140
4684|88
4684|47
4686|142
4686|110
4686|74
4687|104
4687|40
4688|32
4688|63
4688|9
4688|13
3778|106
4689|120
4691|99
4692|68
4693|25
4693|135
4695|129
4695|126
4696|76
4696|138
4696|129
4697|111
4700|108
4700|2
4700|52
4700|128
4701|51
4704|62
4709|50
4711|99
4711|55
4713|104
4713|40
4715|2
4715|96
4718|106
4718|76
4719|126
4719|71
4720|6
2569|148
4721|74
4721|88
3683|65
4725|67
4725|86
4725|120
4726|131
4727|70
4728|139
4728|25
4730|103
4730|136
4731|48
4731|103
4731|69
4732|149
4732|119
4733|142
4733|40
4734|54
4735|125
4735|83
4737|44
4740|90
4741|103
4741|71
4742|16
4743|9
4746|115
4748|38
4749|55
3302|37
4749|60
4750|24
4751|23
4751|144
4755|94
4756|153
4757|112
4757|98
4758|133
1178|151
4758|50
4762|132
4762|104
4765|110
4059|156
4768|134
4769|148
4769|134
4773|148
4773|100
4773|29
4774|0
4774|144
4774|124
4774|4
4774|95
4775|76
4777|1
4777|133
4778|143
4781|85
4782|15
4784|65
4785|117
4786|142
4786|155
4787|95
4787|100
4788|15
4789|44
4789|96
4791|130
4791|24
4793|88
4795|8
4795|60
4797|151
4797|147
4798|120
4798|25
4799|69
4800|35
4800|143
4802|33
4803|59
4803|44
4804|64
4805|112
4805|58
4805|151
4806|127
4808|117
4808|102
4810|117
4810|59
4810|115
4811|119
4812|61
4812|51
4812|70
4812|40
4817|126
4817|145
4818|125
4819|15
4820|103
4821|148
4822|55
4823|132
4824|131
4824|47
4824|78
4825|82
4827|146
4828|134
4829|32
4829|87
4830|153
4830|81
4832|92
4834|141
4834|23
4835|15
4836|33
4837|131
4838|16
4838|71
4838|40
4839|122
4844|59
2267|132
4845|95
4846|42
4847|134
4847|82
4848|35
4849|62
4851|127
4851|98
4851|151
4852|149
4852|52
4853|139
4853|22
4854|88
4855|14
4855|53
4856|145
4857|91
4858|73
4858|132
4859|85
4860|63
4861|92
4862|81
4862|62
4862|75
4862|150
4863|99
4863|23
4273|54
4863|136
4864|0
4864|149
4865|112
4867|82
4869|63
4869|140
4870|110
4871|58
4873|121
4875|69
4876|111
4876|90
4877|11
4877|61
789|130
4879|109
4881|37
4882|143
4882|72
4882|99
4885|7
4887|141
4888|23
4888|156
4888|100
2210|128
4889|24
4891|29
4893|139
4893|60
4893|99
4894|47
4895|94
4895|125
4895|110
4896|151
4897|113
4897|8
4897|115
4898|44
4899|132
4899|136
4902|72
4903|60
4903|21
4904|103
4904|98
4905|32
4905|21
4905|141
4905|121
4906|88
1214|119
4908|110
2017|111
4909|141
4910|152
4911|77
4911|1
4911|159
4912|44
4912|69
4913|103
4914|43
4915|141
4916|145
4918|12
4919|113
4920|50
4921|29
4922|77
4923|4
4927|125
4928|63
4930|90
4930|6
4930|108
4931|122
4932|101
4932|155
4933|107
4934|56
4934|135
4934|113
4934|142
4934|115
4935|157
4936|37
4942|72
4942|99
4944|125
4945|143
4947|111
4948|88
4949|79
4950|16
4951|98
4952|147
4953|64
4954|59
4955|37
4956|83
4959|88
4961|78
4963|3
4963|84
4963|42
4965|29
4966|153
4967|155
4967|33
4969|27
4969|97
4971|11
4972|62
4974|99
4975|44
4975|22
4976|113
4977|19
4978|117
4978|72
4979|33
4979|74
4980|135
4982|93
4983|143
4984|63
4984|96
4986|73
4986|122
4986|83
4987|29
4988|100
4990|76
4990|124
4991|33
4993|14
4994|52
4996|65
4997|23
5000|32
5003|64
5005|35
5005|146
5006|115
5006|47
5009|157
5010|138
5011|62
5012|145
5012|14
5013|73
5013|61
5015|33
5015|70
5016|156
2421|146
5016|134
5017|124
5018|18
5018|82
5019|4
5020|130
5020|33
5020|48
5021|98
5022|82
5024|140
5025|40
5026|59
5026|103
5028|13
5029|130
2033|91
5029|84
5029|24
5030|43
5031|152
5033|96
5033|20
5036|105
5037|148
5038|66
5039|92
5041|127
5044|124
5045|70
5047|62
5047|38
5048|83
5050|94
5052|145
5053|71
5056|131
5056|151
5057|82
5059|4
5059|71
2598|62
5060|91
5060|86
5061|134
5061|84
5061|124
5061|137
5063|15
5066|119
5066|46
5066|94
5067|153
5068|55
379|62
5069|130
5070|87
5070|142
5073|13
5073|32
5074|15
5074|86
5075|47
5076|76
5077|74
5079|22
5079|36
5079|16
5080|115
5080|73
5081|4
5081|55
5082|65
5082|122
5085|142
5085|95
5086|40
5086|50
5087|79
5088|2
5088|81
5091|110
1386|42
5093|109
5095|148
5096|147
5098|54
5099|21
5103|25
5104|121
5104|73
5104|85
5104|51
5105|85
5106|92
5107|40
5108|132
5110|145
5111|13
5113|62
5115|127
5116|75
5117|159
5117|17
5119|21
983|106
5120|19
4407|141
5120|137
5120|29
5121|55
5122|18
5123|153
5123|103
5123|33
5124|145
5125|110
5126|153
5126|81
5127|138
5127|85
5128|20
5128|98
5128|109
5129|83
5131|46
5136|145
5136|56
5138|113
5139|61
5143|21
5143|105
5143|8
5143|65
5146|1
5147|108
5147|59
5149|150
5150|122
5150|35
305|24
5150|32
5151|13
5152|143
581|7
5153|98
5156|47
5160|30
2789|33
5164|92
5170|157
5175|91
5176|145
5179|55
5179|150
5180|23
5181|128
5181|16
5181|152
5182|7
5182|14
5183|32
5184|125
5185|110
5186|29
5187|112
5187|0
5189|97
5189|7
5191|115
5191|103
5192|150
5192|62
5193|37
2552|149
5193|142
5195|134
5081|112
5195|103
5196|73
5197|50
5197|132
5199|96
5200|74
5201|71
5203|88
5203|142
5203|153
5206|87
5207|113
5209|98
5210|47
5210|75
5213|53
5214|36
5214|74
5217|38
5217|1
5218|111
5223|158
5225|85
5226|107
5228|38
5230|56
5232|87
5233|65
5233|53
5233|0
5234|40
5235|42
5236|65
5236|63
5238|103
5238|35
5240|142
5240|12
5241|153
5242|72
3250|109
5243|111
5244|79
5245|64
5245|51
5246|91
4689|130
5247|32
5248|6
5249|16
5251|29
5251|90
57|131
5252|82
5254|35
5254|62
5256|42
5257|91
5257|125
5258|12
5259|79
5262|53
5262|148
5262|141
5263|21
5264|125
5265|65
5265|88
5265|128
5267|103
5267|85
5267|138
5268|2
5268|61
5268|152
5269|120
5271|74
5271|138
5271|115
5276|106
5277|130
5278|11
5279|110
5283|12
5284|61
5285|14
5289|74
1646|119
5290|17
5290|90
5290|156
5291|99
5292|72
5293|138
5293|61
5293|71
5293|25
5294|88
5297|86
5298|68
5298|91
5300|25
5302|113
5302|87
5302|143
5303|141
5306|153
5306|68
5306|108
5307|144
5308|143
5309|158
5310|7
5311|119
5311|5
5311|117
5313|110
5313|100
5313|16
5314|113
5314|65
5315|5
4923|128
5315|13
5316|90
5317|50
5318|105
5319|17
5320|152
5322|158
5323|86
5324|88
5324|21
5324|110
5324|103
5326|47
5326|14
5327|12
5328|6
5328|159
5328|61
5328|76
5329|56
5332|146
5332|121
5334|22
5334|88
5336|38
5336|69
5338|146
5339|83
5339|25
5340|109
5342|74
770|99
5343|47
5343|54
5344|38
5345|122
5347|133
4983|69
5347|22
5348|128
5348|4
5349|58
5350|117
5350|120
5355|94
5355|7
5356|53
5357|83
5357|69
5357|48
5358|20
5358|127
5359|40
5361|159
5362|12
5363|137
5364|88
5364|100
5367|126
5367|142
5368|131
2962|1
5368|79
5368|74
5370|133
5370|48
5371|135
5371|64
5372|77
5373|138
5374|79
5375|99
5375|38
5379|50
5380|134
5381|145
5381|30
5383|28
5385|43
5385|14
5385|132
5387|60
5388|15
5389|69
407|3
5390|78
5102|4
5390|62
5390|101
5391|112
5391|133
5392|138
5393|7
5398|152
5398|109
5403|24
5404|11
5406|22
2136|52
5410|105
5411|122
5413|109
5415|84
5420|112
2117|119
5423|142
5423|157
5424|18
5424|105
5425|59
5425|62
5426|36
5427|18
5427|51
5428|16
5428|104
5428|27
5429|60
5429|9
5429|102
5430|88
5434|8
5435|77
5436|120
5436|97
5437|61
1575|56
5438|12
5439|148
5441|138
5442|33
5447|25
5448|130
5449|73
5449|5
5451|64
5451|141
5452|64
5453|27
5455|30
5458|16
5458|136
5460|74
5461|18
5461|75
5462|159
5463|142
5464|113
5464|77
5464|60
5464|52
5466|47
5466|18
5466|85
5468|105
5469|83
5469|141
5471|66
1720|60
5472|157
5473|15
5473|127
5474|151
5475|74
5476|63
5476|21
5477|119
5479|81
5479|156
5481|149
5482|22
5483|71
5483|138
327|52
5485|90
5486|97
5486|75
5486|30
5487|130
5488|67
5488|65
5489|42
5489|87
5491|135
4348|88
5491|158
5492|103
5493|77
5493|72
5493|47
5493|46
5495|35
5496|147
5496|7
5497|27
5497|109
5498|17
5499|50
5500|1
5500|99
5501|65
5501|136
4542|111
5503|2
5503|143
5504|74
5505|91
5505|96
5506|115
5509|144
5511|6
5512|43
5513|81
5514|115
5517|85
5517|83
5520|0
5523|133
5524|4
5527|82
5528|3
5528|11
5528|135
5529|121
5529|51
5530|17
5535|33
5538|88
5539|137
5539|104
5546|101
5064|100
5547|145
5549|71
5553|68
5553|18
5555|53
5557|141
5558|27
5558|22
5561|128
5562|125
5562|132
5563|121
5564|77
5564|141
5564|27
1205|21
5565|29
5565|132
5566|98
5568|140
5568|18
5568|46
5568|99
5569|120
5573|52
5573|111
5575|36
5576|60
5577|25
5577|147
5579|69
5579|72
5581|148
5583|61
5583|135
5583|121
5584|121
5584|94
5585|90
5585|137
5585|2
5586|93
5588|75
5589|140
5590|43
5590|3
5590|109
5590|60
5590|17
5590|142
5591|51
5592|124
5593|147
5594|144
5596|112
5597|127
5597|122
5598|15
5599|88
5600|54
5602|150
5603|138
5603|77
5607|17
5607|146
5609|7
5610|54
5611|139
5612|132
5613|42
5614|76
5618|108
5618|14
5618|95
5618|124
5622|92
5622|72
5623|15
5623|132
5624|109
5624|133
5624|42
5624|125
5626|94
5627|82
5629|138
5629|51
5629|62
5629|107
5630|37
