Person|Tag
2777|41
8803|148
9803|21
2889|138
6959|149
9424|56
8213|118
1460|133
9859|50
8800|87
3165|154
1153|46
3594|31
8583|110
3019|79
2813|89
8799|16
6926|62
658|48
8023|105
5866|78
9599|127
8798|129
8160|36
2808|81
7520|138
9439|92
8797|25
8796|3
2102|98
4780|1
7119|5
9986|144
4005|117
7699|21
8576|95
9613|135
9595|159
2090|93
5498|68
8407|64
9679|114
2728|20
992|112
7082|61
8497|10
3274|24
8209|141
9506|39
7050|44
3465|146
6214|145
8618|73
5068|32
8894|47
4504|67
9180|144
6432|58
9028|92
3448|128
2570|152
8789|155
9788|109
9346|26
8409|23
9632|3
7304|23
8787|111
6290|125
8786|82
8906|135
6230|96
4769|36
1050|129
4381|135
9081|142
4794|116
5378|30
8784|138
175|59
9790|69
8262|128
2103|112
8781|6
5559|36
6879|9
2582|3
8779|51
9895|43
8777|152
940|129
1549|94
9103|72
4026|115
7855|152
1458|24
6199|92
3307|146
4350|132
4285|57
7505|95
9905|67
9610|76
2789|86
7797|8
8774|159
4222|15
4064|66
9115|80
4324|44
8481|112
8529|4
5064|56
2198|134
4702|127
8091|80
8774|63
8693|23
1287|14
6611|26
4016|29
6710|68
6159|145
8148|93
1887|12
5343|3
9580|159
6533|91
7646|108
5284|136
8770|95
7296|141
8143|6
2632|57
3771|100
3351|39
8070|91
8527|121
1633|112
3554|156
8762|158
9852|131
1048|150
5022|111
8760|33
3651|51
9670|77
2517|159
8759|119
6390|83
5655|26
3551|6
2616|17
2452|137
7183|125
8757|18
5976|2
7693|23
5817|145
4684|142
2179|32
7010|146
7310|135
8755|68
2075|133
3364|109
8749|111
2903|93
9904|97
491|108
9986|126
8745|51
3575|60
1477|77
6897|130
8745|134
538|84
8442|37
545|61
7853|7
8140|59
409|56
7110|79
6205|94
9166|141
5620|139
3019|17
8233|105
7405|142
7679|107
44|139
9952|159
9075|22
3296|91
2656|13
8008|142
302|10
1671|6
8237|117
4135|131
8742|79
9425|113
5592|119
4342|20
2802|148
1873|138
8740|122
1395|105
8540|34
8740|65
9103|100
9333|7
8740|126
8723|64
7926|148
2663|89
7924|70
4504|117
7695|73
7804|144
8738|103
9278|73
8735|102
2628|140
611|153
6380|72
4351|7
6833|38
8606|47
7893|14
3102|112
2427|1
8734|118
5123|26
8729|86
8228|55
8444|69
8727|128
7356|23
7451|43
8726|119
8678|2
8724|67
6403|63
427|157
4961|102
8220|65
7877|82
8722|9
6750|86
5083|17
8721|92
7123|34
4870|6
3363|55
7386|62
2605|30
8720|16
8040|142
6469|97
3303|33
8766|119
4725|130
2872|39
798|150
6312|43
5056|137
6362|38
2502|45
6385|115
7196|158
7880|104
2917|72
8913|156
8714|103
453|156
7166|63
7448|18
2857|101
9785|23
8713|44
9305|146
3351|74
4242|94
3636|87
7849|60
8712|41
729|125
8632|150
7797|72
401|99
2412|70
8709|27
6119|52
3991|133
1523|149
8489|45
8707|40
4372|45
7470|157
5176|85
2905|23
8199|15
5800|142
9164|0
146|0
9802|44
4430|0
9940|114
8462|59
8178|91
5757|54
3989|103
2714|16
353|21
8703|152
7032|19
785|84
9722|151
2824|46
8702|77
5039|140
9328|33
6645|79
8298|137
8702|110
7311|105
4898|65
2865|134
8699|124
9494|151
3938|143
7070|97
6482|21
6747|34
8660|101
8695|145
8105|61
8468|58
9421|11
6116|77
4442|149
8695|17
6975|43
4008|0
8694|79
5230|128
3429|152
7922|30
9419|74
8694|77
8694|154
7305|35
8548|107
9069|112
9382|109
8448|25
5645|117
2798|27
9466|96
6727|108
7310|146
8691|15
7441|16
131|1
7666|155
2345|133
8602|156
7902|152
8688|19
6021|128
8688|109
6778|75
6848|77
3632|26
9535|77
8687|87
334|149
3562|79
8687|71
8687|53
1498|135
5640|29
4201|63
63|151
3118|11
9708|99
4112|1
6686|25
6474|36
7959|139
9491|157
7563|17
3936|108
3047|101
8686|57
5243|71
5509|145
6312|149
6868|78
8417|8
3915|98
8684|63
8340|105
7041|18
6040|104
8193|24
8680|152
6931|5
8677|158
4522|55
7988|141
8479|130
8094|72
5992|134
924|133
2452|133
941|130
9553|71
8831|94
9058|117
8673|95
7242|100
8564|61
8673|41
8673|121
8245|124
5116|90
3019|114
6668|157
6892|123
4442|145
8671|127
2349|94
3906|10
6708|71
9405|102
9357|54
8668|142
1770|23
6555|122
3550|129
7454|87
7427|132
2749|146
2351|133
6507|8
9071|97
543|154
2119|21
8668|153
6567|86
3713|107
1755|83
3760|43
8668|54
5237|129
2699|144
3218|60
8668|1
9747|16
463|58
8665|142
8663|69
8662|82
9326|42
8929|99
515|139
5292|53
3783|23
2054|40
8662|124
1211|39
6221|2
2475|106
6479|154
5179|40
9569|63
7458|100
3615|58
9577|90
2707|154
7891|33
8657|63
9754|36
5067|130
8657|130
7962|38
2732|64
9601|11
8624|93
2620|7
9686|14
5908|139
9636|65
8254|71
8132|73
7805|81
1867|108
8655|143
8387|42
7346|155
9063|0
8654|144
7796|111
8457|104
8653|39
5821|87
3576|73
6658|132
3326|73
7703|9
7734|34
8650|110
7217|74
518|80
6764|134
8795|156
9749|146
8650|97
7626|30
8240|60
7800|115
8649|55
6510|15
7266|12
955|7
1060|109
6940|111
9519|3
8648|33
7634|7
501|149
3328|45
8646|103
5290|63
9326|155
2083|159
8792|133
9386|24
4862|137
8645|47
4274|94
22|104
3396|61
9531|15
2116|152
9973|20
3106|78
5715|79
8639|23
8211|86
9072|58
8225|8
9158|101
2164|0
9201|118
8612|111
4528|102
8639|90
4441|94
3139|153
1956|146
8634|65
6226|81
9220|86
7999|131
4242|45
8632|8
4550|151
9959|13
6103|151
1947|38
5526|20
2778|85
8396|125
3094|92
3257|112
5876|7
983|150
8167|97
6978|4
9297|95
1487|38
8432|54
8628|143
3850|32
8335|86
8389|71
5528|11
6695|147
5041|89
8625|41
9271|93
8556|85
7378|98
8156|66
8622|15
4036|146
3291|46
7937|116
8438|87
5646|130
2493|143
3046|129
6752|46
7009|23
5053|109
9220|142
8838|146
8618|148
8609|99
3302|131
6344|49
667|83
2631|120
3662|125
5775|95
681|144
7547|64
9620|60
1671|134
8608|91
6932|159
7049|114
7021|9
8709|0
9415|150
7727|96
8608|102
8574|55
9641|30
6490|19
8608|138
2478|13
1759|125
6977|152
8601|129
1124|41
9350|7
3887|34
8599|40
8254|82
5018|159
8595|9
8031|44
8593|113
2487|125
1184|65
8383|154
8588|82
9887|120
5520|59
5527|152
8374|3
8586|101
8515|130
3402|49
9666|57
8585|81
5375|114
8943|84
7464|158
4197|90
7297|21
9778|26
8581|84
6761|150
1201|61
3264|140
8288|120
8574|154
415|119
7662|36
9750|39
6060|104
5761|104
1121|32
9443|43
1580|130
4365|82
4120|62
3503|106
580|37
8574|24
290|57
832|17
7181|79
9059|151
3038|47
9855|147
8220|143
7257|65
8337|134
6460|47
7484|31
8574|86
7272|78
4602|53
7274|48
9204|117
3316|149
1194|60
8614|26
8533|110
5848|132
6551|53
8572|94
3111|14
8572|142
2045|76
8569|14
2261|23
5155|105
7852|126
6413|150
9059|16
7104|72
8566|32
9987|24
7076|124
5006|67
2831|3
8557|77
5589|82
7356|93
9630|153
8530|22
5416|66
144|137
8557|107
6327|5
5997|2
9919|113
7115|21
6852|151
8555|99
7207|128
80|59
4729|144
7973|56
4198|106
6414|31
3922|18
8058|27
7698|7
4350|41
6912|16
104|137
9807|10
9649|151
9767|47
6634|42
9760|149
8548|157
9551|8
8182|30
8915|129
6486|141
8547|20
2665|132
9108|128
5581|42
6275|19
8545|90
3144|13
2308|100
6659|7
9487|113
5506|132
9943|155
4390|157
9855|53
9971|80
1875|94
6803|136
8140|144
8538|93
8537|70
5974|37
1205|18
4809|29
7194|124
5281|86
3432|137
9116|84
7496|119
4918|127
2162|39
8465|130
1280|54
7769|112
3117|153
8536|37
8059|121
7772|44
8536|116
5621|142
4088|150
8534|88
7083|33
7823|4
6514|78
9454|113
5753|25
3920|41
6488|125
849|71
5270|24
5947|99
2006|159
3360|82
3016|154
7085|58
9211|41
9869|142
3459|52
3136|11
7073|120
8530|149
7566|19
8851|114
3227|81
9639|46
8530|38
3940|54
1793|114
3166|16
9116|66
7191|48
8316|74
7971|125
4662|47
3767|145
1311|22
7136|145
9786|25
8528|142
3926|20
9215|129
2805|3
8497|85
1419|53
8525|53
4772|44
5599|26
8523|56
8480|99
2622|62
7986|113
8522|3
6362|14
4410|97
6960|1
3074|149
8233|33
370|126
6635|67
8518|47
9948|67
8515|60
5101|124
473|105
4069|53
574|58
8313|2
2269|78
8514|35
4825|123
9203|159
8891|56
5050|21
3422|91
2227|148
8511|136
8916|100
3429|43
8511|94
7822|69
7023|78
8214|66
5153|15
8696|126
8510|39
5180|133
7217|151
2740|28
7852|20
8510|49
9139|115
1758|67
9346|98
4621|75
8509|101
3164|53
7219|67
3830|66
9271|91
5799|141
3244|87
8988|53
4247|112
8509|144
9129|27
9014|89
2568|36
7336|83
7114|147
8505|4
6620|146
8962|58
8879|21
3110|10
8419|16
8989|80
8500|17
1188|92
7911|125
3989|66
3683|36
2972|76
8047|151
9281|86
8499|28
6485|141
8495|15
8495|94
4182|155
8416|54
8245|24
8115|93
7332|105
9166|124
6482|74
9362|133
8486|157
8486|70
8483|129
359|61
4260|59
4554|137
5959|99
8593|3
4509|107
9691|56
4964|123
8482|105
2845|159
7900|37
9718|113
8481|141
9385|14
8370|156
3491|19
4872|63
7433|48
7673|28
2610|19
8566|9
9337|109
8778|82
6993|155
8507|109
6470|0
7020|52
5192|49
8473|72
6441|20
8471|76
6251|104
6989|154
8470|71
6408|128
8257|10
8191|26
6952|127
3425|26
8132|22
6579|9
3039|157
697|147
8015|24
8468|131
8468|55
1967|102
6948|83
4945|119
8467|62
9112|31
702|139
2406|154
8466|115
2442|105
9240|26
8466|103
3499|109
7411|32
8461|132
440|157
9669|122
4270|75
8458|98
8673|118
3519|117
6492|93
7270|146
8289|98
3413|148
8458|71
4326|119
8457|56
433|13
8455|3
8064|88
7274|80
4919|86
7776|148
5517|29
3623|17
7921|49
8455|18
1706|102
7284|5
8453|64
8081|57
8451|12
8673|130
5121|89
8566|42
458|75
5926|91
8451|77
7727|151
9536|32
7637|18
5533|120
4872|81
3545|99
8450|74
8450|98
9226|111
3529|40
8448|48
7778|136
8125|91
5122|125
689|137
3001|132
6935|56
8226|3
8443|74
6547|78
8439|101
7288|133
9353|29
6021|116
3788|109
9891|99
7785|13
8477|48
2067|87
7599|78
6386|67
8678|104
6453|54
7093|118
2981|116
8879|39
1348|112
3225|78
3861|46
7787|101
3026|12
9002|70
8435|79
2221|125
7689|156
6576|117
5281|138
7309|54
6829|22
6218|51
5004|54
8757|154
3998|117
8109|43
7060|42
2565|102
351|20
9352|103
7617|15
6129|100
2462|63
8519|31
8422|106
7592|78
9720|77
9503|9
2270|70
8420|53
8230|35
8605|6
8414|90
496|56
1326|123
7271|57
8993|55
8411|10
3770|106
8480|69
4081|7
8409|109
9443|76
1777|49
6391|31
8405|17
4592|26
8405|42
6836|120
7356|69
4282|64
3024|47
8629|81
8404|138
7265|41
4896|142
8403|144
9167|1
4536|133
8157|23
6672|124
2333|20
6503|153
3821|102
8614|0
9613|124
8403|103
6758|155
8350|41
8401|102
8401|40
6240|17
1166|0
8872|20
9769|18
5806|93
795|147
3921|29
7222|147
9535|78
8615|5
837|95
8398|28
7543|14
7877|154
8677|2
6481|128
7110|74
3689|68
9687|83
8397|154
3565|33
7231|139
1526|72
6725|33
7403|75
338|71
8392|92
6282|102
8302|138
4200|23
4264|40
3183|156
8989|104
8389|10
8388|48
6096|75
8150|106
9651|68
8385|149
4349|1
4368|89
394|50
6663|64
5516|44
8381|110
618|20
7517|159
8571|32
4873|107
9399|9
8381|96
639|89
8376|11
865|144
2662|158
8374|82
2236|35
8317|119
9700|154
6030|111
8304|82
9937|38
8365|45
8308|110
8364|49
8363|60
8717|126
6587|15
7828|49
8748|104
8152|67
7757|151
9781|15
4025|124
8361|37
605|21
8359|29
9390|51
8229|75
7938|59
5817|2
3507|133
8355|54
9367|92
9115|82
4903|60
8198|131
6713|109
9981|20
6066|43
5041|96
4186|118
8353|16
7178|18
8351|101
8704|23
8196|30
5787|3
2836|53
9412|69
9950|26
4745|80
8350|23
8396|19
8308|60
5432|58
8237|126
4592|56
7603|112
6670|152
8342|140
9998|135
7424|159
5890|154
8338|41
9536|85
6541|124
8337|92
6455|87
5675|74
5211|43
8345|147
7509|65
9739|131
8081|139
3727|156
3580|32
1863|154
9179|103
244|81
1562|151
8707|146
2849|128
1177|87
8857|114
8334|3
5507|159
8515|91
8333|18
7895|9
2607|0
2958|133
8332|139
6903|27
3237|139
7467|129
4884|1
8331|144
157|59
9713|37
8331|135
7620|98
9073|142
3552|131
2978|11
8328|73
8326|31
8247|131
5986|145
3412|96
5475|103
8324|82
7167|60
9199|103
7810|31
8322|0
2521|49
7791|104
4495|79
7794|60
9730|16
7879|75
8956|107
4095|127
9257|126
6878|60
9210|39
5891|16
8317|123
8712|46
3835|69
8183|48
6693|9
936|93
8658|44
3755|141
8316|39
5551|64
4439|59
3733|88
7143|158
8013|76
6828|80
4851|1
3988|74
5593|76
3858|6
8138|116
3888|88
8314|144
7338|40
4429|11
8311|133
2519|24
6801|109
6527|59
8310|114
2761|139
3778|1
9628|139
8308|17
7662|32
7378|33
8307|137
8305|151
8302|1
9913|31
9903|112
8301|2
3383|0
3605|90
8290|40
5537|42
6496|42
2613|126
8290|41
1217|61
7967|120
1023|156
8287|55
9116|40
8283|58
1035|108
2738|87
5508|130
7024|91
6393|15
4420|1
8279|8
7992|63
8052|130
1711|92
7982|127
6001|139
6466|41
8533|36
5638|92
8275|143
8275|99
3468|106
8271|59
8270|84
4227|129
8267|74
1935|156
6216|43
7551|16
5958|79
9071|122
9182|46
5703|7
8264|90
5887|141
7635|72
8262|6
1976|141
9867|118
6321|130
7924|51
8258|110
8257|14
9325|22
4034|22
8257|135
7097|96
1508|28
5041|48
7265|157
1772|138
8256|114
2533|62
8255|21
1218|20
5796|97
7625|134
8031|95
8646|98
6277|46
8046|152
8102|142
7966|37
8249|22
7256|141
9605|136
8248|31
2791|49
2574|134
8500|84
8244|74
5092|151
2973|21
9273|11
2940|115
6965|101
8187|83
9548|135
8991|118
8243|7
8200|39
199|121
3802|95
7248|96
8240|103
9524|37
8240|113
8195|121
5524|110
9871|103
8238|76
5560|127
4776|70
5094|131
2757|136
8234|62
4098|38
7359|137
6214|131
8231|15
1174|132
6936|156
7098|73
7618|52
7910|106
8228|21
1915|155
4755|114
678|156
9327|110
4693|120
8225|145
5025|132
8224|15
8143|11
2573|152
5596|35
9739|72
4337|110
8223|95
1825|110
8733|86
6227|56
7727|1
8221|59
8221|131
932|85
4833|99
8219|136
9175|148
8188|67
9048|22
4916|99
3658|146
8219|82
6047|101
5550|144
3302|2
5834|146
4222|58
5247|95
8219|141
8217|27
6561|85
8214|143
2598|89
940|117
2103|135
8211|106
8211|42
2350|68
8567|5
9805|121
289|15
3198|44
9499|65
8197|17
3367|30
2058|64
6094|149
8211|153
8337|118
8207|151
3571|139
7936|86
5625|36
2458|68
4614|101
9766|129
8198|29
8549|60
7884|143
7730|99
7807|12
5782|8
8228|124
7639|147
8196|31
6591|159
5219|110
3550|71
8639|80
5548|78
8193|91
8145|151
4054|9
4942|87
9215|14
8190|76
1656|124
7219|6
8189|22
7207|150
8188|103
3484|79
6963|71
8185|53
9105|64
8183|69
2356|130
8022|139
7262|127
4197|61
6593|90
4307|118
8177|10
8177|138
3672|103
2491|19
8173|93
8704|94
3636|26
8169|20
2715|96
4026|93
8167|66
6520|45
4878|13
8162|158
2787|28
5924|75
8422|108
8161|98
7356|53
3687|53
7066|103
6239|101
649|119
4169|114
1533|99
8157|140
6220|18
8077|81
1781|133
8147|49
5580|25
7478|25
5049|48
4834|77
8144|80
1134|136
9531|144
6809|124
6041|41
766|79
7034|144
4094|5
8143|108
157|34
4897|7
9537|146
3185|5
8141|147
9249|80
8509|97
2536|124
1200|85
8613|96
2936|1
8167|132
8140|109
1532|32
8139|115
7122|115
8835|38
6842|78
3639|43
8852|47
925|71
5020|131
8721|129
5713|49
7107|34
7962|122
8131|150
6505|131
6408|14
3657|54
7094|107
8848|46
8130|48
4117|91
7496|89
6492|86
5013|43
8123|109
9946|129
5747|17
6243|78
5371|131
6243|14
6215|107
5736|122
7409|135
6243|47
6242|10
6241|140
5545|96
6239|74
6239|150
6235|79
6233|35
6232|136
6231|154
5817|123
8894|42
6231|62
7112|145
6230|44
5236|91
3684|156
9803|9
6227|149
7315|41
3086|39
8842|49
6227|100
7749|95
5286|36
8317|114
6225|143
975|35
4463|31
3937|121
6224|56
6222|21
3659|126
6222|95
2219|13
6222|107
5701|72
6219|40
5007|26
6219|142
6218|140
2323|49
6218|121
5219|151
6217|134
4474|73
6217|97
9087|31
7311|144
6216|69
6203|41
6215|153
6215|10
5189|36
6215|78
4521|156
6214|89
6214|77
5516|130
6213|91
6213|109
7076|151
6213|22
6209|37
5205|43
6208|83
6208|122
6207|131
3196|148
6206|42
2084|9
3380|101
6205|83
677|49
2937|39
6025|24
6205|42
8052|12
6205|152
5832|90
4474|134
9054|3
4020|26
6205|58
6204|76
6787|109
6204|155
7494|43
2592|27
7617|78
6203|67
6203|84
5505|102
6202|130
9409|59
5289|7
6201|107
5347|118
6201|131
4902|3
3797|6
6200|79
4894|38
946|65
6199|146
6198|107
8255|18
6197|109
9003|64
6197|12
4549|99
5091|27
6196|151
6196|146
6196|10
7933|83
6425|53
6195|60
6192|141
2848|36
211|61
6192|56
9235|143
6192|136
6191|122
2515|21
6191|84
4530|44
6191|151
6190|138
5641|29
3869|107
1145|97
6190|7
2703|132
6188|37
8901|17
9896|110
6187|75
6187|37
6187|27
6185|69
4620|58
6184|47
307|98
4265|46
6183|19
4521|29
6182|68
2759|104
6182|111
9455|85
8167|3
6181|118
8033|137
5802|155
6180|11
6180|0
3305|126
8632|64
8094|113
6179|68
5539|63
6089|48
9094|123
6179|146
9493|52
6178|47
6176|52
6176|101
6173|112
2243|42
8500|9
6172|144
6170|33
2207|75
7755|124
4935|147
6169|111
3290|141
8520|112
9525|97
6169|89
2031|29
6167|12
6166|31
7213|117
6165|9
6165|76
5192|159
6164|8
7072|16
9099|61
5184|128
6163|30
6163|133
6163|112
9452|110
6162|156
9836|80
5051|38
7229|147
6162|83
6160|2
6398|25
6160|133
6724|88
6160|19
6159|110
5862|23
6159|90
6229|115
6157|46
6157|61
3756|72
5913|37
485|13
677|118
5162|49
6156|156
6156|60
3375|54
6154|34
7505|90
3766|135
6154|138
1803|39
2849|35
6420|92
6153|143
3702|29
2921|29
6152|63
3879|35
7201|38
8915|84
6152|1
6152|23
6330|44
6151|30
4259|153
2695|58
6150|53
6149|8
6137|26
6408|75
8356|109
5099|32
6149|151
517|30
6149|139
6148|105
780|0
6147|68
6146|2
9615|67
3060|38
6146|135
6145|66
6144|141
6140|67
8815|123
6139|85
208|0
2321|2
6137|45
4770|97
5898|97
6135|16
6127|76
5356|58
6127|0
6557|95
5085|28
2315|39
4798|37
6124|42
6122|22
6169|64
6121|46
6121|102
5419|96
6119|30
6117|95
2281|70
5657|95
5042|77
6117|32
6117|83
9908|71
6115|14
6115|45
2756|44
7041|56
5157|103
3260|58
6928|12
6112|126
1326|100
6112|41
6111|113
6111|86
2788|130
6108|38
6107|126
3489|81
3158|70
9303|120
6105|143
6104|9
6104|56
6103|20
6102|94
4673|25
6101|155
6578|89
4895|83
6101|31
6100|28
6099|76
399|81
797|50
7837|110
6099|135
3951|80
541|40
6098|124
8222|43
6098|121
6097|148
1592|95
6095|81
6094|53
370|20
6093|70
6091|132
1805|21
6091|3
6090|16
5073|95
5568|30
6089|121
6088|91
6086|79
4648|148
5961|17
2932|0
6086|76
548|21
7559|95
5646|116
1848|73
6086|75
6086|136
4213|82
6086|35
8026|6
6085|56
6084|151
6083|113
6083|37
6082|63
6081|17
6080|159
4104|13
6079|54
6077|33
2791|91
6077|74
6077|30
8542|104
3632|10
1763|51
6076|45
5318|33
6075|151
2850|122
1327|33
6075|131
5541|158
8368|87
6072|154
6072|109
1638|25
7422|6
6072|132
9567|150
9095|74
2756|52
1803|43
6070|129
6070|140
6067|59
7316|85
6066|55
6066|138
8709|76
5972|67
5829|12
6066|48
6065|97
6065|66
6065|133
6064|127
3337|138
6064|15
6064|35
4851|155
4810|141
6063|51
6062|74
6062|77
3034|78
6061|124
243|150
3026|134
6060|149
2875|106
6060|124
6059|130
6059|97
4987|9
6058|41
5135|115
6058|71
6057|126
5038|152
2696|140
6055|50
6995|109
4300|63
6051|133
6051|44
6051|103
4441|106
4271|79
587|69
5459|152
4777|54
6047|51
6045|93
6044|76
9365|80
6044|99
6041|13
6586|69
6040|25
1332|50
6040|140
7066|65
4782|113
6040|132
5437|55
3978|128
5315|152
3604|42
6038|17
907|118
3090|21
8684|75
6037|15
5396|116
6036|1
6036|0
1258|94
6033|77
3383|124
6031|85
951|154
8522|11
6027|61
1214|109
6027|101
779|83
1005|61
6026|144
5879|148
4332|70
6026|110
2516|144
6026|116
3406|146
6025|127
6024|96
4775|118
6023|132
5220|124
3245|13
2664|37
8550|4
6022|1
6022|49
6021|49
6021|147
6804|119
6021|3
8031|0
6021|51
4585|20
6018|27
1021|122
6018|42
8743|20
6018|76
9649|84
6018|123
6016|112
1190|70
6015|24
6015|44
6015|100
5473|61
9996|94
6014|79
2466|157
6014|90
6014|48
4323|159
6012|91
1634|119
6272|70
6012|158
6011|17
6010|21
275|18
5943|41
3782|159
6010|106
4777|102
6010|91
4444|73
6009|35
7425|73
6009|89
8485|30
5716|79
765|117
6008|88
2694|89
6007|5
6007|132
6005|126
6003|84
1762|92
6273|154
6003|51
2530|48
6002|46
5790|31
5083|69
9769|113
2537|2
2480|54
6000|21
5998|138
3013|94
5997|81
44|2
3552|96
3103|76
5995|18
2267|67
5993|36
6365|42
5993|142
9792|0
4417|1
5993|26
2627|13
1501|54
5992|88
5989|158
3293|125
5987|6
5987|79
9895|122
5987|103
7808|39
5986|62
5985|105
5985|116
5349|108
5984|28
5981|58
939|1
2619|152
6951|96
5980|66
4744|12
8199|85
5979|134
2886|29
3509|32
5978|90
3276|44
5978|140
5274|118
8468|91
5978|157
794|139
5977|108
5976|3
5976|114
3206|60
2622|60
9131|134
6016|137
5976|158
5976|121
847|81
1821|5
4725|19
2407|41
5547|145
5974|47
5872|14
5974|55
5973|99
5973|40
4980|76
4345|23
5972|64
5969|47
4295|55
5969|82
5968|111
5967|87
7430|35
5967|94
5966|33
8013|59
5965|6
5965|47
1440|57
5965|141
5964|148
4409|21
9736|127
4368|31
3009|22
4183|142
3941|119
1508|130
5964|79
5963|14
5962|104
5961|92
5961|108
248|137
7920|50
5960|118
3996|154
5960|94
5960|25
5960|60
600|93
5959|108
5958|114
3299|152
953|22
7862|115
5954|102
1479|75
5953|88
5951|17
7896|103
5382|133
152|137
3862|88
1867|142
3318|32
5949|76
5948|116
2426|110
5347|17
5069|130
5948|19
5324|62
5947|48
4119|43
5947|19
8043|58
5946|53
9550|8
3386|78
1310|144
9481|44
3025|64
5944|20
5943|122
5942|105
5941|87
5941|66
6898|93
5941|116
3104|90
2976|72
5937|139
5936|94
3638|115
4887|7
5935|126
2042|33
9085|32
4986|107
4510|24
2736|13
7110|55
5934|127
5934|102
3380|34
1343|66
5932|145
4365|111
5930|92
6955|78
5930|153
2531|48
5927|135
3660|95
5925|73
5923|156
644|45
3819|139
5923|159
5922|105
7580|47
5920|73
5919|0
5917|47
5916|67
5915|30
4625|22
2723|145
2699|116
5914|158
9148|5
5913|127
3274|112
4547|102
5913|100
642|120
5913|148
2675|13
5912|152
1700|61
6309|81
4658|74
5912|0
5909|19
8551|63
5908|32
3664|80
5907|82
5906|131
5540|144
4546|15
5906|127
3377|142
5906|122
5906|109
5905|31
3340|68
5904|49
5901|108
5794|134
6899|40
5900|102
5900|96
976|69
5202|87
1802|20
5899|101
5898|24
5897|147
8634|36
5895|50
9220|117
3930|93
5895|115
8895|53
5894|149
1057|159
5894|144
6921|142
5892|113
4048|77
4548|51
1931|31
7407|109
7560|36
5891|1
146|10
9779|92
5890|29
6913|52
5890|110
9600|156
5888|19
7802|18
2689|84
131|142
7697|140
8348|118
5885|91
457|18
5641|33
121|57
3085|53
5885|122
6632|87
5103|154
208|92
5884|137
5884|55
7214|8
8414|78
5884|66
505|77
5883|124
5882|129
5882|36
5882|74
5881|117
5880|129
2374|125
5357|81
6049|101
5879|132
7790|96
5878|24
9470|154
4257|143
5877|95
5877|110
5269|63
5876|47
2285|22
3783|17
2609|49
5875|65
7854|130
5870|6
5025|60
3461|141
2135|146
3322|151
8497|117
5870|106
5870|98
1687|124
5869|84
5868|113
5538|71
6550|55
5866|11
1740|59
3965|40
8493|69
5866|73
4308|4
5865|44
5863|26
9443|70
5863|80
5862|65
4345|79
9457|28
5762|70
5862|131
5861|148
5860|43
4837|34
3971|21
5859|24
6270|61
7432|113
7382|84
4974|126
4902|121
633|99
6498|12
3416|116
1559|34
5858|73
5857|156
5857|114
7360|16
5856|79
4788|128
5856|10
5855|87
5855|91
5852|32
7552|153
5852|45
7165|94
4720|122
950|48
5851|25
5849|60
7147|118
4294|117
1312|21
5848|62
6918|12
5848|12
5848|127
5848|104
2849|151
290|87
3413|151
2734|95
4026|2
5846|158
5462|82
8763|19
5205|75
4332|74
5845|42
1816|143
5357|11
5843|33
5843|97
5843|152
5841|71
5841|0
3817|155
5841|51
2841|40
5840|134
9886|115
5840|89
1795|51
5673|47
5838|134
5838|154
5836|60
6386|59
5835|101
5835|96
5831|128
967|156
5831|61
91|18
7753|142
6019|65
3053|148
2507|29
5830|42
4668|123
4803|145
2118|42
5830|108
4575|51
5828|59
5828|108
4049|15
5827|85
6686|29
5825|126
5824|15
5823|156
5003|141
5822|11
6738|142
3363|88
5819|47
5818|119
2371|135
3901|122
4013|124
3061|113
5818|56
966|0
1261|31
5818|103
2855|52
1100|119
5818|66
130|34
2256|112
8571|158
5817|0
1013|146
3609|64
5816|99
5816|24
5815|89
5814|127
5812|136
3909|159
5812|156
4362|48
1542|59
4184|82
5811|125
1624|59
3331|106
5810|75
5007|7
5810|43
5810|6
3594|101
9716|98
5809|70
5809|107
5803|133
5801|124
1023|81
7355|83
3393|90
8395|38
5799|87
5798|22
5798|61
5796|133
5795|2
5794|155
5794|59
5793|46
5793|37
5792|70
5792|142
2841|95
5790|36
4038|82
5790|2
3996|97
6324|45
4385|61
5789|159
7518|113
5788|100
5787|2
5786|115
5785|29
5785|16
5782|136
6963|80
5927|110
5780|57
5679|18
4768|120
5778|123
5778|77
5778|61
5108|131
4417|17
4408|57
9065|55
5777|91
4101|156
2469|40
5777|14
5777|97
5777|74
8770|20
2686|26
5773|9
5772|130
5770|70
5770|75
5770|68
5769|97
5769|17
255|13
5768|2
5767|16
9404|130
4109|152
7544|44
9761|139
8317|83
5766|131
1565|108
5766|45
5765|130
7116|114
5765|85
5764|141
5736|51
7286|71
5764|72
5764|48
5763|19
6688|65
5688|99
5763|61
5320|70
807|32
5762|98
5762|78
4160|12
5761|69
538|120
4391|136
5761|15
5758|84
428|79
5096|137
5758|118
4988|31
8415|34
5757|67
6687|159
5754|48
5619|96
9168|31
4857|14
3170|144
5754|124
5872|63
4701|63
6907|69
5754|150
9757|112
5753|45
1815|134
4897|101
1408|119
8717|118
5753|11
5258|36
5750|46
5749|130
577|128
777|115
5510|61
5749|140
986|107
5748|19
1394|9
3401|155
5745|8
5745|41
1173|16
5744|145
5744|71
4786|2
5744|40
3569|22
2119|19
4069|55
1326|44
3169|155
5743|144
4642|87
9879|110
5743|29
3167|78
8189|132
2680|107
5742|139
5742|158
3739|151
3388|128
6106|48
3465|107
5740|141
8607|145
