Forum|Person|joinDate
158|6089|2001-12-02 19:01:30
77|1710|2002-04-26 13:07:44
158|2504|2003-04-03 05:53:02
51|3757|1997-01-04 09:51:23
156|2921|2003-12-06 19:58:19
158|8123|1989-10-16 04:34:57
158|7482|1996-03-30 20:47:39
57|8441|1964-03-12 16:45:34
158|7171|2005-02-22 13:54:40
159|3054|1977-07-30 18:50:20
159|388|1992-11-12 04:51:21
160|693|1991-01-11 16:27:19
160|6449|1996-02-05 14:02:53
160|8414|2001-06-14 03:16:27
160|2425|1974-03-09 17:11:42
160|8599|1966-04-01 21:12:42
160|4374|1983-06-07 17:55:37
160|2540|1999-04-12 09:03:01
160|7118|1986-02-20 16:46:55
160|3501|1966-04-24 23:31:47
160|5898|1969-01-12 17:42:03
161|6095|1977-09-14 20:56:04
161|7464|1980-03-10 22:45:13
2|6881|1968-02-11 08:03:37
161|5074|1971-03-01 00:24:28
161|6092|1974-03-20 03:41:09
161|5733|1977-12-16 10:17:00
161|9972|1981-02-02 23:19:29
145|7238|1960-09-26 07:35:51
161|7256|2008-10-11 09:17:46
31|6504|2004-07-15 02:01:33
161|358|1986-08-03 16:17:38
61|1214|1994-02-20 19:04:23
161|1537|2004-04-22 23:26:20
108|1255|2003-10-20 06:31:15
162|9998|1996-10-18 23:48:46
162|5580|1989-12-27 06:21:19
23|308|1964-07-16 13:12:03
162|3304|1965-04-28 10:24:40
162|8060|1968-06-14 18:39:38
76|9312|1967-06-28 06:47:48
162|8128|1976-04-07 01:00:20
162|9747|1962-10-04 01:45:56
162|5696|1983-03-28 19:26:18
163|6177|1969-05-02 09:36:21
87|9763|1964-08-06 18:41:33
163|2360|1972-06-30 15:58:45
163|3285|1963-01-27 13:18:25
163|3265|1975-09-24 17:07:10
163|6007|1960-12-30 00:39:07
163|897|1973-12-27 17:46:29
163|4773|1995-11-02 16:32:37
13|2561|1975-08-13 14:01:21
163|820|1994-02-03 03:57:05
162|8610|1989-02-11 20:56:32
163|8098|1985-08-15 18:08:48
164|5896|1960-08-05 17:37:35
164|801|1965-10-15 21:36:55
164|3983|1987-08-26 13:31:29
164|9101|1979-10-02 08:18:26
164|7917|1997-12-31 19:12:38
165|6678|1982-04-01 03:44:19
165|1637|2001-08-31 14:30:39
165|4427|1971-10-22 03:40:26
155|2257|1985-07-13 00:21:59
165|399|1996-04-12 13:46:52
165|6086|2007-01-23 13:07:08
165|4646|1967-08-11 00:08:23
166|7151|1990-03-22 19:52:05
166|3583|1963-03-24 19:56:30
166|5454|1984-12-02 22:54:15
166|870|2006-12-19 13:07:50
166|719|1999-06-18 15:57:50
166|1245|1970-02-14 05:48:33
166|4010|1993-12-25 09:50:04
167|8926|1986-07-15 11:35:03
167|7237|1990-06-14 09:58:11
167|670|1965-01-20 00:59:56
167|2427|1982-05-10 20:41:08
167|8733|2004-02-20 01:20:01
167|2389|1993-02-15 00:27:56
167|5514|1984-04-28 15:58:03
167|1443|1960-01-21 03:54:44
168|2011|2008-07-15 00:10:09
135|5359|1975-05-01 20:58:19
168|3314|1979-03-17 09:03:05
168|3463|1988-02-18 20:39:51
168|7029|1969-09-04 06:58:14
169|5011|1990-07-02 07:34:37
169|9059|1990-11-25 05:10:14
169|8100|1999-12-24 17:06:09
169|762|1994-04-09 14:41:24
169|923|1973-01-08 16:19:02
169|140|1990-03-13 02:24:05
169|8550|1998-05-05 18:39:48
159|9696|2007-10-23 07:17:42
169|5313|1966-10-22 10:57:39
169|849|2002-10-03 09:32:53
169|9451|2000-02-21 09:10:04
169|63|1969-11-25 05:18:43
114|6299|1997-02-01 15:05:17
169|2434|1982-04-09 21:02:26
44|1705|2003-11-17 08:57:51
170|7331|1997-05-19 10:22:09
108|8786|1971-01-07 10:52:19
170|5093|1997-11-17 19:43:57
170|1843|1971-04-17 05:59:34
171|5185|1984-12-10 15:12:58
171|3041|1998-03-22 12:44:42
171|1618|1995-09-18 09:01:37
171|1039|1971-12-05 01:23:54
171|655|1972-08-09 22:07:10
171|2914|1968-03-31 17:08:20
171|8358|2004-04-11 23:02:15
171|3799|2006-04-04 03:04:07
172|2584|1972-07-31 14:50:45
172|1649|1966-02-03 12:40:51
172|1507|1997-12-08 03:18:29
172|2526|1960-09-01 04:49:33
173|390|1992-03-29 21:57:27
173|4205|2002-07-19 06:11:41
173|2188|1967-02-15 02:13:45
173|3945|1964-03-10 20:27:13
174|1273|1982-07-11 10:04:22
174|5122|1999-01-09 20:42:42
174|8583|1985-06-10 18:33:00
174|6350|1975-07-24 20:58:03
174|2618|1969-08-14 09:41:40
174|4850|1995-08-11 00:13:32
174|7894|1971-01-02 07:08:19
174|135|1981-06-24 09:20:44
174|7141|1969-02-21 14:40:23
174|6816|1962-05-28 22:28:45
175|1317|2003-01-04 12:52:22
175|7220|2007-06-26 17:50:10
175|3560|1962-10-23 06:02:33
61|6395|1984-05-04 21:18:02
175|730|1963-06-06 04:54:45
175|7822|1977-11-25 05:39:42
175|7827|1992-05-10 17:36:36
175|1728|1990-02-01 05:10:02
175|3494|1973-11-24 15:16:31
175|9581|1960-11-14 07:46:52
175|3765|2008-04-27 12:16:28
175|3456|1966-01-25 07:49:10
176|4220|2008-05-16 03:29:57
176|7612|1978-06-05 01:30:58
95|8809|1994-06-05 07:53:07
176|9508|2005-03-17 17:28:00
176|995|1984-12-09 12:19:34
176|7119|1960-07-06 13:46:37
176|9867|1984-01-20 18:10:52
176|1596|2000-01-28 21:37:46
177|1254|1960-06-27 17:41:06
177|799|1970-06-11 05:40:32
177|9877|2007-07-17 15:00:15
177|6323|1969-11-16 14:58:09
178|4738|1983-08-10 13:04:09
178|1464|1973-06-06 02:35:24
178|3288|1970-05-10 04:23:35
178|8925|1999-05-21 08:34:08
178|8636|2004-10-29 08:14:53
179|7097|2005-11-10 13:46:35
179|6801|2001-10-28 09:58:38
179|1886|1971-06-07 21:58:05
179|3465|1982-10-19 03:22:30
179|2362|2003-09-05 23:14:30
179|5816|2001-02-18 00:49:16
181|3918|1970-07-28 12:18:44
182|5178|1981-03-20 00:30:16
182|1909|1990-10-13 18:13:52
182|1315|1963-07-20 22:14:51
183|794|1964-06-23 17:30:28
183|7778|2003-11-09 02:26:37
184|6647|2001-02-27 16:37:21
184|6330|1962-12-23 03:21:32
184|4911|1979-05-02 23:09:58
23|3315|1988-06-09 14:02:28
184|5484|1988-11-03 07:04:21
184|8422|2001-06-09 00:02:27
185|2986|2006-12-17 07:27:38
185|2542|1993-01-15 02:17:38
99|7035|1961-07-10 05:17:23
185|4862|1984-04-04 04:32:38
185|7733|1970-11-05 10:06:51
185|1782|2006-02-07 17:24:35
186|4387|2002-12-12 19:06:30
186|8500|1968-10-14 16:12:47
42|6605|1993-06-13 06:55:08
186|6697|1987-02-25 23:09:41
186|2890|2005-08-11 16:22:01
186|1915|1995-06-25 14:41:52
187|9724|1979-05-03 19:09:09
187|5311|1989-07-18 22:10:59
187|6352|1967-02-28 22:54:32
187|1805|1999-05-21 16:05:14
187|9429|1991-06-19 14:55:38
31|2341|1994-02-12 04:47:18
187|1278|1992-04-03 22:54:42
187|1035|1977-09-20 18:46:59
140|2983|2006-07-04 22:40:53
188|8443|1981-10-25 18:21:07
188|6035|1999-12-12 20:45:47
188|6564|1995-12-08 02:14:45
189|4171|1974-03-13 16:28:18
189|6871|2008-07-03 11:50:34
189|7105|1995-07-09 10:15:56
189|9208|1978-02-02 00:24:47
189|7246|2005-05-24 19:19:04
190|6961|1992-10-29 12:16:01
190|5540|1979-10-18 22:32:15
190|7617|1969-12-03 16:27:08
125|4322|1965-02-11 19:09:30
191|217|1988-08-10 05:45:13
191|6609|1988-05-03 14:36:06
191|5846|2007-09-04 21:40:39
191|2778|1972-12-04 21:47:10
191|7101|2001-11-29 12:35:29
192|2460|1980-01-11 23:59:34
91|7444|2000-04-26 10:31:07
193|7666|2003-09-12 20:30:44
193|8738|1994-06-15 06:28:54
83|1215|1963-02-21 21:51:52
193|9435|1965-10-28 05:11:03
46|7319|1981-12-24 06:48:22
193|5411|1969-02-22 18:10:38
193|5518|1984-02-13 17:40:59
49|4758|1960-03-26 17:50:42
122|7183|1962-01-15 15:21:24
194|7244|1996-02-15 20:28:36
194|5662|1994-03-21 20:25:36
194|1357|2000-12-27 00:28:55
177|1906|1973-12-05 13:58:38
194|6028|1989-06-19 19:37:11
194|3554|1984-04-02 07:14:42
194|3388|1999-12-27 08:37:59
109|6244|1996-07-07 22:59:31
195|6077|1967-04-03 11:55:16
195|1816|1963-06-12 10:44:53
195|606|1974-08-16 11:06:21
195|8300|1993-08-17 12:24:10
196|295|2001-12-02 00:44:42
196|9927|1960-03-23 15:51:45
197|8167|1968-07-15 07:13:37
197|7010|1967-12-05 01:49:49
197|219|2003-08-02 09:49:13
197|4363|2007-01-06 16:29:52
197|2535|2003-08-18 00:54:06
146|5839|2003-01-20 02:46:28
197|3134|1965-07-15 08:14:47
197|1610|2000-08-15 05:17:45
197|7109|1993-09-22 04:54:27
197|5013|1971-04-08 06:27:03
198|6646|1961-09-22 16:12:53
198|9406|1995-11-20 21:05:33
81|216|2003-01-26 02:40:13
198|982|1975-02-04 03:55:27
198|2274|1981-04-26 19:03:04
199|3702|1991-02-06 02:29:09
199|237|1972-09-20 08:57:07
199|8958|1982-02-20 03:08:47
44|4556|1975-08-15 03:43:23
199|5596|2001-05-19 05:39:50
200|1408|1996-10-11 04:01:04
200|83|1989-09-27 11:16:29
200|8433|1986-10-08 16:44:25
43|473|2005-02-06 12:38:19
200|7898|1963-10-02 12:56:08
115|1769|1983-11-26 06:50:07
201|821|1965-07-10 15:16:35
132|3122|1987-08-02 03:20:45
201|6037|1987-11-14 03:06:59
106|1030|1995-02-01 08:47:30
201|6513|1992-04-27 01:46:00
52|1565|1987-11-22 03:28:57
143|7099|1967-09-22 12:11:53
202|3353|1972-01-26 23:29:57
202|4118|1976-02-11 08:24:26
202|6833|2000-02-05 19:47:46
202|1676|2008-05-29 20:12:38
203|7613|1991-07-09 12:47:44
203|1475|1962-06-18 15:46:09
203|3783|1987-07-21 20:38:45
203|6100|1970-10-11 15:27:11
203|6675|1962-12-31 06:54:08
204|8661|1999-04-08 04:54:31
191|1832|1986-10-20 10:58:47
204|6298|1985-05-25 09:52:24
204|2444|1986-12-22 08:29:57
85|188|1994-12-25 22:34:09
183|3016|1983-02-08 00:55:18
204|720|1985-05-14 00:54:01
204|8765|1960-05-02 02:22:41
205|2431|1972-02-14 13:44:15
205|5837|1999-07-22 10:54:28
113|6987|1974-01-12 06:14:51
205|9780|1971-06-14 21:37:58
205|5487|1998-02-20 04:35:22
205|1737|1996-09-27 15:40:47
206|1124|2001-12-23 08:59:56
188|5440|2004-05-13 05:47:04
206|3888|2001-10-07 13:54:35
206|3544|1997-08-01 17:06:38
206|3364|2002-02-09 19:44:20
207|2320|1961-02-07 05:03:27
5|9250|1990-04-14 07:04:19
207|9363|2005-01-28 22:46:34
207|6467|2008-07-27 13:20:36
172|4708|1960-05-16 09:07:03
208|4294|2008-10-08 16:27:40
169|4463|1978-09-01 20:15:11
208|4598|1994-05-02 22:02:11
208|6499|2007-09-12 18:31:16
34|274|1991-12-12 11:56:30
208|7147|2001-03-25 20:09:47
208|5129|1974-11-26 14:25:26
208|2622|2008-11-18 10:27:49
209|632|1999-08-12 16:10:07
209|4796|2006-03-31 05:15:28
210|8430|1999-01-24 01:23:45
210|8747|1974-12-10 06:31:10
210|714|1984-11-29 10:11:09
210|1986|1971-02-17 04:42:58
210|5800|1973-01-17 11:50:26
210|8330|1987-01-11 03:26:51
211|5775|1964-12-26 03:56:35
211|5666|1979-01-29 13:55:57
211|5176|2003-09-25 17:43:44
211|8575|1972-09-24 11:07:20
211|724|1976-09-24 08:08:00
101|6271|1972-06-03 18:47:30
211|8424|2004-01-12 11:08:41
211|9479|1979-04-11 20:13:31
72|9340|2002-09-05 16:40:19
211|7365|1995-08-09 17:49:21
212|2653|1984-05-13 20:47:16
212|151|1977-01-10 23:56:28
212|5722|2008-07-30 21:34:13
213|8507|1994-01-18 11:46:45
213|7988|2001-05-01 09:36:44
213|8188|1989-01-01 22:39:47
213|8019|1982-11-17 11:30:04
213|4541|1967-03-25 16:50:47
49|916|2001-05-17 13:14:10
213|6131|1996-07-13 13:11:37
213|7519|1985-02-15 06:15:27
213|1113|1988-09-08 22:19:51
213|8400|1992-03-31 17:10:02
213|9903|1966-07-01 13:36:38
214|7941|1976-07-26 07:39:08
214|176|1975-09-29 03:53:47
214|7231|1966-09-20 13:31:52
215|1569|1994-05-07 14:24:54
215|2097|2001-10-12 17:50:40
215|6774|1993-06-03 13:56:12
184|2767|1967-08-04 14:17:51
215|7956|2007-08-06 10:29:23
215|4795|2001-12-20 20:17:42
163|8744|1986-07-27 19:06:18
216|1477|1998-01-17 21:22:50
216|9042|1977-08-21 14:36:38
216|255|1988-06-20 01:06:25
51|6407|1975-08-02 10:08:07
216|1297|1996-07-07 23:16:18
216|117|1978-06-28 20:11:30
216|75|1986-06-10 08:10:53
217|1157|2006-08-13 19:18:01
217|7028|1976-02-23 22:03:52
218|7354|1974-01-13 09:05:54
218|4267|1975-09-12 04:14:01
119|6540|1995-07-19 19:48:30
218|5408|1987-02-28 21:50:15
218|462|2008-08-23 21:32:53
184|352|1971-12-28 17:32:55
218|8016|1961-10-28 22:02:59
219|783|1974-11-29 02:05:08
219|8519|1976-10-15 02:56:43
219|8961|1988-08-01 08:22:55
219|4780|2000-12-07 17:18:41
23|411|2001-08-18 01:13:02
219|491|1983-04-05 01:17:30
219|8690|1970-12-17 18:28:35
3|8164|1969-10-22 02:52:29
219|8514|2005-06-10 09:25:08
219|6231|1967-12-26 21:50:47
219|1427|1992-05-10 05:09:26
219|6776|1972-10-03 09:33:22
219|2173|1993-10-22 18:14:22
97|5592|1976-10-26 06:40:26
219|9559|1990-09-14 13:23:20
220|7857|2000-11-24 05:20:11
220|3127|2008-08-20 08:46:47
220|5674|1986-04-05 10:59:40
46|9066|1974-06-06 03:05:46
220|9324|1961-03-25 11:50:33
220|3275|1976-10-19 03:29:43
221|3864|1984-10-15 16:19:11
221|3579|1980-07-05 14:50:21
66|445|2004-08-15 10:58:46
221|640|1998-10-20 11:35:21
221|9943|2007-11-24 03:01:24
196|9088|1990-03-25 13:39:12
221|5255|1975-12-30 05:17:37
221|3855|2002-05-06 11:03:07
85|9568|2001-01-26 09:27:57
221|4029|1964-04-01 08:56:49
221|9975|2006-03-30 15:33:39
222|7378|1992-11-23 18:56:28
222|4456|1997-02-02 01:10:45
222|7008|1972-12-29 06:07:55
40|1724|2007-02-11 18:58:00
222|1042|1993-02-03 12:07:33
222|8071|1992-11-03 03:28:54
222|9258|1963-03-12 01:31:35
223|5866|2007-12-13 00:09:44
223|603|1978-10-27 05:55:49
82|2836|1969-08-05 20:38:03
223|1877|2002-01-31 13:19:14
223|7430|1972-10-23 22:53:00
223|5001|1979-03-04 14:15:47
129|1244|1992-01-12 16:48:12
224|7420|1979-01-21 17:55:29
84|8691|1989-12-07 20:56:16
224|5538|1961-05-26 21:03:41
224|3345|1993-11-02 12:39:37
224|2740|2005-12-26 04:59:01
225|3449|2008-06-26 10:58:27
68|2426|1964-07-01 01:21:38
225|7126|1987-01-18 00:00:41
225|5578|1992-10-15 06:40:42
223|2848|1972-11-05 06:16:03
225|4188|1993-01-29 00:51:23
225|201|1967-12-25 22:19:38
226|2028|2003-06-26 14:25:32
226|9207|1960-08-16 14:08:34
226|8270|1968-08-16 15:48:05
226|2413|1982-09-10 13:35:27
227|3022|1994-01-17 23:25:20
227|2705|1983-01-23 15:38:57
227|6038|2007-11-05 00:37:10
165|753|2005-04-05 17:18:13
227|9997|2005-08-14 18:51:52
227|6042|1979-02-15 17:02:05
228|355|2004-07-19 14:58:32
164|1209|2000-08-12 00:42:44
228|1600|2002-08-31 16:46:43
228|6385|1962-03-16 21:15:07
228|4409|2002-01-18 15:31:24
229|3317|1963-09-10 05:59:55
229|3645|1980-11-06 13:50:49
229|7103|2002-05-12 20:45:42
229|4833|1992-11-06 04:50:56
229|8465|1962-07-22 14:48:44
230|5088|1967-02-01 08:41:13
230|7972|1971-08-27 18:39:33
230|483|1975-12-08 08:55:13
6|3811|1975-09-18 03:13:58
202|336|2002-12-25 19:38:47
230|5233|1992-04-19 03:16:33
61|9108|1981-04-16 11:56:57
230|572|1966-07-15 18:54:41
231|1384|1974-05-11 01:18:18
231|4352|1992-09-06 11:40:30
231|639|1977-06-17 14:21:24
11|2292|1991-03-11 18:43:15
231|8089|1999-07-16 14:51:54
231|842|2001-07-03 01:54:10
231|4218|1969-01-20 15:52:20
232|3830|1989-07-23 14:13:38
232|4056|2000-07-14 11:37:56
232|5077|1972-05-03 18:19:17
61|4097|1990-09-05 14:25:39
75|8399|1999-07-29 04:28:14
150|87|1993-04-27 17:48:17
232|803|1969-04-19 03:58:18
233|8190|1991-02-25 07:39:18
20|8594|1997-02-01 16:33:01
233|2495|1988-06-06 16:33:29
233|6901|1989-11-05 20:35:31
233|4500|1965-01-19 13:17:34
233|587|2001-03-13 18:56:38
233|2819|1968-07-02 08:05:05
203|1773|1996-04-15 09:47:44
233|8829|2003-09-02 17:19:52
234|8721|2007-05-15 15:17:46
234|3550|1969-10-20 06:16:58
234|1500|1992-04-18 02:36:50
235|6932|1960-06-20 06:21:24
235|9710|1985-04-19 16:00:43
235|4438|1994-11-01 13:26:53
236|5601|1979-01-20 06:01:37
236|6290|1979-05-19 00:06:52
156|6308|1977-05-02 10:25:20
236|5812|1996-02-20 07:02:37
98|6507|1963-05-31 19:18:46
236|576|1967-05-29 20:34:53
236|4473|1964-01-05 12:12:21
237|1918|1992-12-21 01:47:10
237|9745|1984-04-18 01:47:24
237|8882|2003-05-11 05:54:31
237|6362|2008-04-19 15:25:25
237|3570|1971-01-27 10:58:36
238|4283|1973-09-13 19:22:32
238|9571|2002-09-21 01:46:07
238|6720|1999-03-28 00:45:52
70|2458|1980-02-16 07:29:25
238|6913|1998-09-08 21:07:14
35|9276|2004-07-18 09:10:36
238|5530|1971-07-13 07:54:37
238|2485|2003-07-05 06:30:47
238|9551|1985-07-09 12:25:56
238|1165|1976-08-02 15:29:58
127|1351|1972-06-12 01:07:14
239|1359|1964-01-30 21:19:53
239|2515|1983-04-22 21:27:03
239|1652|1981-12-03 03:38:13
239|6194|1969-08-23 19:46:55
239|4098|1998-11-26 07:01:44
239|9486|1985-05-21 17:25:21
239|6093|1965-06-19 08:06:46
239|2845|1978-05-14 20:05:34
239|7754|2008-02-25 19:54:43
239|5396|1992-04-18 12:36:49
122|4286|2000-09-03 05:46:56
239|8524|2006-07-14 21:46:22
240|792|1973-06-23 19:09:49
240|3166|1980-09-29 13:41:40
96|2901|1970-06-16 04:50:22
240|7603|1984-11-14 05:31:42
240|6017|1989-11-22 09:57:47
89|7293|2008-11-07 01:26:46
240|7803|1989-11-12 06:01:32
240|3581|1979-07-04 12:37:51
240|7417|1971-03-23 20:18:28
166|1840|1978-09-11 08:11:42
241|5845|1965-12-12 12:12:24
241|6065|1968-07-24 10:05:45
241|8891|1974-09-06 13:10:24
241|5879|2001-09-14 03:34:55
241|2990|2008-12-06 00:11:20
242|3760|1993-06-23 10:09:35
242|9864|1965-04-29 03:44:13
242|969|2005-04-21 03:45:53
242|166|1962-03-23 08:50:45
242|8679|1981-11-08 19:16:06
243|3390|1974-03-22 17:21:08
243|8363|2002-10-21 07:49:32
205|5597|1989-02-21 02:47:17
243|5805|2004-05-09 14:06:55
115|1979|1964-11-20 14:23:33
243|3557|1995-05-10 12:51:22
243|1734|1996-05-25 13:38:14
244|1093|1990-12-07 23:36:59
244|422|1997-08-10 17:54:09
244|2797|1978-04-18 18:03:24
30|8482|2002-07-28 04:58:09
244|6078|2005-01-28 14:12:19
244|6597|1999-06-08 07:42:50
244|867|1980-04-01 07:42:49
244|3772|1961-02-08 01:09:26
244|4031|1963-10-31 11:56:46
245|8955|2001-10-19 08:04:43
245|1107|1975-02-02 23:25:58
245|30|1995-05-29 21:17:58
245|3357|1991-06-01 17:47:04
200|6059|1980-04-21 10:59:38
245|9031|1994-03-10 16:00:02
245|3262|1999-03-17 01:27:16
166|5263|1984-05-10 20:37:51
245|2591|2001-05-12 16:53:18
245|4094|1961-06-25 07:08:59
245|8214|1979-07-21 15:57:36
245|5043|2008-12-13 15:12:41
245|6888|2000-10-10 17:48:53
245|6374|1974-11-15 04:47:49
246|7737|1987-10-08 01:40:51
246|2883|1962-07-19 21:32:50
246|7257|1964-04-11 02:20:48
246|7931|1964-08-31 05:19:27
247|8353|1998-07-02 13:27:26
247|1179|2002-03-28 00:06:07
248|1353|1982-06-15 05:05:45
249|2974|1978-11-03 14:58:34
249|9057|1972-10-03 06:42:11
2|235|1993-02-07 16:01:50
249|1820|2001-06-20 20:45:56
249|9552|1962-07-09 08:18:20
249|6573|2005-12-04 12:25:52
250|8110|2002-05-30 06:20:12
250|59|1975-01-10 15:36:30
250|2760|1978-02-25 18:11:50
251|8785|1994-07-02 07:47:50
50|9182|1984-09-19 04:02:43
251|4525|1972-11-16 18:00:02
251|3340|1975-03-06 15:23:45
251|2225|1989-09-23 09:43:24
251|3450|2006-12-18 12:40:13
252|1659|1997-07-07 21:36:29
252|9806|2001-06-18 00:11:08
252|1371|1997-10-07 08:06:18
252|4935|1990-02-28 06:55:52
226|1550|1982-10-13 00:42:25
252|4338|1991-06-09 00:37:37
119|3289|1967-01-16 19:27:51
252|5435|1987-04-22 16:22:13
156|3575|2003-08-26 21:57:55
253|2676|1965-10-30 21:10:22
24|3771|1969-07-16 01:31:55
253|136|2005-01-29 03:11:48
253|8028|1982-07-07 05:35:01
253|972|2005-11-06 22:44:15
98|9925|1992-01-06 21:23:19
254|3372|1961-12-04 00:22:39
254|7967|1992-09-26 23:30:01
72|7886|1996-10-23 02:23:35
254|3186|1968-01-31 21:22:05
254|4132|1984-05-10 19:21:14
254|2925|1994-02-26 01:50:01
74|1312|1998-10-23 21:51:01
101|6692|1960-08-10 03:56:53
254|2917|1974-06-22 16:41:06
254|93|1993-10-19 13:43:54
254|1571|1963-05-08 11:44:57
91|928|1986-11-18 11:08:55
254|532|1967-10-15 07:12:37
236|1098|1981-02-12 04:45:19
255|82|1984-10-07 21:39:11
255|9242|1990-09-23 19:11:19
255|9227|1977-03-22 09:37:50
255|2400|1975-10-23 03:00:15
255|2041|2002-05-13 21:35:03
255|731|1981-12-30 14:00:25
255|4630|1990-11-03 19:36:13
114|6275|2005-11-24 10:56:26
235|4926|1971-05-26 13:11:11
255|688|1991-01-10 22:36:40
202|5229|1962-02-17 21:21:42
255|4654|1984-04-24 00:42:07
153|7806|1997-07-09 01:45:09
255|6041|1976-11-25 12:04:05
256|3727|1977-10-26 01:17:13
256|8203|1978-05-05 04:11:14
257|3394|2002-06-21 09:49:51
257|2697|2004-06-08 04:48:36
45|8748|1969-09-15 02:46:58
257|7447|1984-10-04 23:59:46
257|5542|2004-07-30 19:20:13
257|1142|1968-03-24 07:44:21
257|3770|2002-01-27 16:28:35
258|1653|1973-09-25 13:55:44
258|8209|2007-06-26 02:59:05
258|6394|1989-07-26 11:45:19
258|7602|2000-10-04 00:37:17
258|9342|1969-08-03 07:24:01
92|9173|1975-01-11 15:38:55
258|967|1965-01-26 04:34:28
259|4315|1984-02-09 21:18:27
218|749|1979-11-28 14:14:10
259|9868|1980-09-22 13:30:18
208|8027|1991-06-11 08:57:51
259|8858|1966-04-28 22:05:16
260|5773|1998-10-27 21:59:41
260|322|1978-03-11 23:32:02
260|4512|1988-11-13 05:35:19
138|9007|1975-06-22 11:02:52
260|8984|1996-02-21 04:17:00
260|933|2002-07-01 18:16:05
260|5399|1983-10-17 23:38:06
260|9690|1999-04-14 10:36:37
260|5008|2000-12-28 14:25:06
166|7887|1971-04-03 13:22:00
260|8813|1960-09-18 01:07:49
261|1213|1989-01-03 16:51:31
261|8423|1997-09-05 05:07:13
261|7718|1978-11-19 00:35:39
261|9764|1995-03-17 22:36:05
261|2144|2005-07-17 05:19:36
15|5974|1972-12-24 09:53:19
261|6896|1987-09-04 23:56:51
261|9805|2003-02-17 02:56:36
262|8792|2007-03-05 04:25:23
262|29|1983-10-22 06:42:44
263|868|1990-10-14 20:21:28
263|7525|1994-04-11 12:39:39
263|6316|2002-06-23 03:47:56
263|9431|1960-04-24 07:45:11
263|2221|1980-03-04 18:43:22
263|7349|1990-10-09 08:21:54
263|2003|2004-06-28 19:00:59
264|5321|1969-07-17 04:09:38
264|965|1992-04-04 11:51:06
258|2108|1997-03-19 15:00:04
264|2869|1961-02-11 14:01:39
264|9262|1982-09-04 11:45:28
265|5965|2003-09-04 01:10:33
265|654|1992-08-20 18:54:58
265|9291|1967-05-26 12:54:06
265|6683|1973-07-02 06:55:24
265|8651|1992-04-05 13:06:36
265|6183|1960-12-19 20:52:09
265|811|1978-12-29 22:41:05
266|509|1992-06-09 23:15:13
208|9325|1995-05-23 19:35:02
266|3065|1996-02-23 02:05:53
44|2713|1969-03-19 15:51:01
266|1767|1960-05-21 01:53:55
267|1984|1993-10-14 07:28:57
267|7157|1984-10-06 10:33:20
267|9171|1997-03-31 20:47:11
267|2090|1983-01-09 09:20:52
34|4612|1968-06-25 19:40:00
268|3074|1996-02-01 03:16:10
268|4158|1981-10-15 03:41:37
39|3361|2006-02-07 02:28:24
268|7559|2000-07-25 04:04:32
268|5654|1991-10-02 01:22:19
269|2590|1992-08-25 11:00:50
269|2957|1979-11-30 20:20:38
269|711|2004-03-31 08:45:01
232|6511|2008-10-25 15:14:15
269|4588|1995-09-14 12:16:12
269|8062|1989-02-28 06:24:47
269|7094|2001-08-09 19:01:09
269|4187|1999-03-05 22:27:34
270|131|2006-03-07 18:55:44
130|6736|1961-12-05 01:44:45
270|4828|2002-09-17 09:56:56
270|4778|1983-02-02 03:02:12
270|8232|2008-05-09 04:09:32
270|8011|1991-05-26 13:27:33
139|2825|1965-04-05 16:51:56
270|1715|1993-06-26 03:28:03
270|8898|1982-07-26 04:49:28
270|9976|1967-06-11 08:02:52
270|3389|2003-07-15 20:35:54
271|5298|1975-02-21 19:24:52
271|9161|1998-01-27 19:19:30
271|4768|1963-01-12 22:59:59
91|3594|1964-05-31 16:13:13
271|6386|1986-12-18 18:55:21
144|8055|1991-07-23 22:46:26
271|5768|1985-01-21 11:25:23
272|8215|1993-06-04 00:57:13
272|6549|2004-05-08 23:50:24
272|4818|1996-02-01 20:16:49
33|5499|1962-07-25 05:18:34
272|5057|1983-11-18 07:02:35
100|2322|1998-09-23 13:57:12
272|957|1998-08-05 09:53:25
272|3251|1981-04-27 15:33:03
272|5827|1984-07-15 10:49:40
272|6831|1966-08-20 16:33:43
153|760|1966-11-05 13:32:52
272|1961|1994-10-29 17:46:03
230|3650|2004-10-06 11:55:25
272|5671|1986-07-28 01:22:40
109|9017|1996-07-11 13:15:55
273|3182|1965-03-06 22:57:26
273|8506|1969-04-12 17:19:36
273|3612|1971-05-07 15:50:48
169|9644|1971-11-15 07:24:04
273|1765|1987-02-16 11:59:22
63|3183|1971-12-06 14:20:58
102|6977|1988-11-30 20:01:24
108|9653|2004-07-26 20:33:35
273|2630|1989-11-02 16:48:47
14|2647|1993-04-14 16:03:07
273|4915|1961-06-09 11:51:57
139|8750|1983-04-23 23:15:59
274|3568|1972-01-09 10:53:24
274|5833|1961-06-12 01:19:54
274|4346|1967-12-05 22:40:11
273|6716|1982-05-28 04:08:52
274|8724|2003-07-30 01:42:23
274|3539|1960-02-02 12:47:01
274|4552|2001-02-18 15:24:02
274|2646|1980-08-18 12:55:21
274|4221|2002-12-26 07:40:27
274|8032|1979-08-12 00:46:49
91|9996|2000-07-06 14:14:15
275|1583|1995-11-10 22:21:10
275|3793|1992-03-10 12:03:41
