Comment|Comment
6176|48927
6177|70806
6185|168565
6185|43567
6186|66354
6186|12739
6189|199628
6191|4377
6196|76849
6196|96010
184|87164
6201|182098
6202|156870
6207|158537
6211|100048
6215|93888
4343|176177
6217|165593
6217|4722
6219|131367
6220|168292
6224|87288
6226|68357
6232|123106
6241|125116
6245|127768
6246|38928
6248|61476
6249|194617
6250|186702
6252|112096
6254|73811
6260|22495
6260|174293
6260|38630
6261|7928
6271|47215
6272|51726
6275|68916
6276|151448
6277|78630
6278|100167
6280|60928
6280|162248
6290|21670
6295|112718
6295|180788
6297|127803
6300|197982
6302|34353
6302|138343
6303|56596
6314|86638
6315|113409
6315|84847
6320|44888
6321|78716
6323|29745
6326|75170
6331|36056
6334|27128
6336|45253
6337|142012
6339|9817
6341|67839
6346|39777
6348|12788
6349|60637
6350|165446
6350|110497
6352|9825
6354|84025
6355|150646
6363|116978
6367|164613
6370|87550
6371|117126
6371|22580
6374|68390
6376|101406
6380|183785
6380|136248
6381|96873
6384|79269
6390|188132
6391|82820
6391|92339
6397|110710
6401|33587
6403|160325
6403|104564
6405|188240
1621|96669
6408|9188
6408|122913
6409|173306
6411|125864
6414|92823
6418|105876
6419|67688
6422|114970
6428|198613
6433|80546
6436|109603
6440|56184
6443|163024
6443|21793
6444|4100
6448|171100
6451|12116
6454|13369
6455|144224
6459|51980
6460|53020
6464|83731
6466|94673
6468|192332
6468|186381
6468|66202
6471|170907
6473|178286
6478|70878
6482|52007
6486|198966
6488|62944
6488|69987
6497|165791
6499|76256
6508|85231
6508|194302
6508|87553
6509|114218
6511|64579
6520|66265
4943|17319
6526|34430
6527|73940
6527|199465
6530|197972
6534|161810
6540|137244
6542|168337
6544|140070
6545|187248
6546|139412
6547|185061
6549|86147
6550|72099
6554|148401
6558|154264
6559|15396
6560|32860
6564|102261
6568|97116
6568|64896
6574|165949
6584|157641
6589|121212
6592|35429
623|169643
6597|102233
6599|109132
6604|73538
6606|62467
6609|176889
6614|176477
6617|190032
6628|58598
6631|8757
6633|118839
6636|189170
6642|100998
6644|163240
6646|5557
6648|54982
6652|161307
6653|63059
6656|172259
6657|85095
1813|106450
6658|47109
6658|78351
6660|14078
6661|24887
6667|63780
6668|11703
6668|12360
6673|158105
6674|68676
6679|28201
6682|123850
6684|21881
6684|139424
6684|34565
6685|186750
6693|109822
6694|190008
6694|147723
6694|103395
6697|17777
6700|144785
6701|117499
6703|178414
6704|111291
6709|75516
6711|172194
6711|30830
6712|62620
6713|53963
6714|134819
6717|195292
6719|184942
6721|111557
6723|120156
6723|96544
6724|3375
6728|169465
6733|54525
6733|40802
6738|199113
6741|37854
6743|151987
6743|126892
6744|5040
6747|142153
6750|162443
6751|185588
6753|71217
6754|8795
6755|10869
6756|7719
6759|121729
6763|66715
6763|43437
6767|143566
6768|172949
6768|159618
6768|88021
6769|131366
6772|16261
6777|1167
6778|148489
6778|174092
6780|98085
6783|117728
6785|132607
6787|5303
6787|62927
6788|108133
6790|57071
6794|163944
6794|152065
6795|99089
6797|89440
6798|50328
6799|50804
6801|185464
6802|60691
6803|24372
6804|101288
6804|167925
6806|67918
6806|38278
6806|62099
6806|100791
6812|174291
6821|87643
6822|46176
6824|5878
6825|89443
6828|66322
6831|84964
6834|32811
6835|198665
6839|182539
6840|150943
53|16059
6843|84507
326|136286
6844|112758
6845|193564
6851|137095
6858|101775
6861|22376
6863|28168
6864|52666
6867|118454
6869|103644
6870|179950
6878|144582
6883|173906
6886|74001
6886|175365
6892|128515
6894|59009
6902|159004
6910|27237
6913|76562
6915|134047
6915|99288
6920|43822
6929|135565
6936|133335
6937|164763
6939|187950
6940|28413
6941|75462
6942|84543
6951|183631
6955|37006
6957|102893
6962|86093
6962|79378
6963|118247
6969|24309
6969|124804
6970|139791
6971|159516
6975|184566
6976|178820
6980|30292
6982|55032
6992|48528
6993|86502
6993|106160
6994|6247
7003|117364
7003|188483
7003|134342
1039|188768
7006|128584
7008|99749
7009|70399
7009|115734
7012|121485
7016|161051
7016|17233
7020|16950
7025|76006
7030|129090
7031|59508
7033|57695
7034|82401
7038|13432
7040|15301
7040|196558
7042|100136
7045|171045
7047|136103
7048|92272
7051|163166
7053|3958
7055|37505
1165|21835
7058|27869
7058|138921
7063|169603
7063|130393
4729|40394
7069|55059
7074|90196
7078|163532
7087|89512
7089|190770
7092|89987
7105|140867
7108|101539
7109|164721
7110|147115
7113|159510
7114|116646
7118|175455
7119|126808
7119|184966
7120|49388
7122|128322
7123|158789
7127|151233
7127|186481
7131|55618
7141|152990
7151|146280
7151|8675
7152|39788
7155|67034
7158|785
7159|83097
7166|99952
7169|165391
7170|75418
7172|111255
7176|44948
7176|65447
7186|19064
7189|162069
7189|101202
7192|158964
7192|36483
7193|141093
7194|12233
7197|122305
7201|62284
7204|79656
7205|88143
7211|112991
7225|150853
7229|65859
7232|82588
7232|185867
7236|24611
7241|168139
7243|64382
7244|197100
7248|185211
7250|17972
7250|87195
7251|31047
7255|8193
7263|167511
7266|50159
7271|32835
7271|49125
7271|106599
7276|119372
7277|104913
7279|179222
7284|122001
7286|67245
7292|78367
7305|41658
7305|13693
7305|79089
7307|33442
7309|65596
7312|67822
7314|69228
7317|153900
7318|118689
7319|118772
7323|126238
7323|108930
7324|96614
7329|24697
7337|113789
7338|39929
7339|53272
7339|39861
7343|106731
7344|6981
7348|18556
7354|13528
7361|52368
7361|26481
7368|91368
7370|45279
7371|93047
7377|168592
7380|144324
7383|158305
7383|27541
7387|87965
7388|150561
7390|36752
7390|6691
7391|176818
7395|4820
7396|23047
7397|133469
7399|197353
7399|43137
7401|53807
7407|93138
7412|138358
7416|49807
7417|35262
7420|83671
7420|193936
7422|173990
7424|195731
7427|126355
7429|119222
7429|23387
7436|24394
7438|81015
7444|79977
7446|137379
7453|70520
7456|182671
7457|155762
7458|112128
7458|181530
7459|623
7460|179438
7461|110951
7462|5462
7463|115080
7469|66374
7472|162795
7473|77339
7477|178437
7478|43243
7479|180412
7482|36794
7483|193286
7488|152283
5642|60031
7489|76308
7489|165441
7492|72593
7492|137976
216|183742
7495|72759
7495|123830
7496|144617
7499|40544
7501|164218
7502|138622
7504|123115
7507|1482
7509|54064
7510|39733
7512|177543
7516|158101
7517|174591
7518|30808
7520|32908
7521|179583
7524|53735
7525|173255
7525|47867
7526|82635
7526|40353
7528|91426
7529|114826
7531|154809
7534|124773
7535|138584
7535|148565
7537|134992
7537|91362
7538|194334
7540|79387
7545|8746
7547|49953
7547|41300
7550|182044
6865|67255
7550|17059
7550|3084
7553|152908
7554|24268
7555|82599
7563|23645
7566|75450
7566|109908
7566|176802
7568|106589
7570|16696
7573|13011
7574|98079
7575|113426
7576|33632
7576|21037
7577|152195
7581|103903
7583|126103
7584|20572
7586|23443
7590|43562
7593|53266
7597|192284
7601|98005
7604|49342
7607|160683
7608|70192
7610|40732
7610|123201
7617|170666
7618|132324
7620|81962
3614|32733
7621|152580
7622|26938
7622|5030
7622|179321
7624|164343
7625|102747
7629|143876
7633|65827
7633|85319
7637|122267
7637|134073
7638|176971
7650|33122
7650|91772
7651|156998
7652|90658
3220|98496
7653|64764
2701|37238
7658|128948
7659|145178
7661|182548
7662|68385
7666|42867
7672|177033
7673|123124
7675|83881
7678|80022
7681|122567
7684|72683
7684|148438
7688|143915
7691|159744
7692|152399
7693|149790
7694|118036
7695|3439
5637|143607
7697|7621
7699|118487
7702|46335
7705|123992
7706|194877
7707|44096
7708|193487
7708|180901
7709|194759
7709|46379
7713|42338
7716|139296
7718|32338
7719|166796
7720|80751
7721|109038
7725|70458
7729|150376
7738|39716
7739|194952
7745|182676
7745|102932
7745|124897
7751|424
7752|189261
7755|199826
7755|51754
7756|198442
7757|116889
7758|37979
7761|26040
7762|150424
7763|151261
7764|35962
7768|86162
7775|152525
7775|21787
7779|141837
7780|13562
7781|194400
7782|117107
7785|131652
7786|41206
7789|120333
7790|89177
7796|117602
7797|121319
7804|146073
7808|173151
7808|164405
7808|19128
7809|39216
7809|66698
7810|53753
7814|141673
7820|55341
7821|22736
7822|4510
7824|132339
7825|191883
7830|146814
7831|40746
7832|56564
7839|155767
7841|38112
7849|67546
7851|101173
7852|115447
7854|121405
7858|131391
7867|124931
7870|788
7871|182314
7871|46304
7872|110422
7876|23810
7877|169542
7883|46145
4805|12002
7883|112353
7888|155250
7890|167764
7893|139311
7894|94803
7894|91286
7897|1795
7898|139787
7898|26457
7902|130312
5041|192904
7918|183956
7919|154667
7919|9461
7920|166522
7923|122236
7923|36189
7924|184766
7926|24914
7926|86515
7935|190741
7935|27111
7938|164523
7940|99798
7940|175688
7944|98593
7950|85956
7951|81771
7952|171690
7952|4388
7954|30497
7955|13368
7956|53496
7964|97887
7965|92986
7966|137849
5200|94531
7973|154312
7974|29686
7976|55862
7979|8097
7980|78082
7981|170459
7981|156819
7982|129442
7984|162908
7985|86985
7988|155300
7990|171933
7993|162814
7997|138045
8000|118221
8001|153014
8003|125283
8004|25131
8007|104971
8011|137879
8011|82163
8016|58008
8017|120492
8018|180770
8023|21885
8041|67186
8046|30547
8049|147968
8053|162865
8054|70314
8056|12108
8059|43572
8063|102640
8069|121867
8072|12107
8075|108641
8082|130980
8083|114149
8083|177912
8083|66015
8089|97237
8090|24251
2926|62769
8090|180542
8090|81083
8094|128839
8103|17591
8108|58752
8110|180951
8113|168909
8116|100990
8118|84979
8120|135918
8121|114208
8121|180670
8123|58669
8125|18673
8128|3550
8130|131614
8132|131706
8133|60000
8138|153618
8140|119230
8140|123981
8143|195057
7626|48474
8145|31422
8154|58227
8155|94744
8156|120414
8157|181666
8160|42039
8163|183490
8163|166182
8163|49527
8166|190113
8168|10074
8171|180408
8186|62489
6283|33160
8188|63238
8189|50885
8189|38300
8190|138702
8193|36319
8199|170005
8199|74141
8205|120401
8210|73205
8211|85353
8214|172082
8214|98575
8214|198737
8220|170549
8225|78239
8226|123713
8234|187648
8234|105483
8238|3601
8240|139844
8244|21684
8245|87573
8246|62580
8248|44991
8248|47676
8255|21995
8257|19039
8257|84124
8262|91309
8263|187325
8266|2068
8267|169250
8288|121006
8291|75189
8291|182088
8293|30747
8309|90724
8310|23270
8310|25809
8312|140501
8315|5307
8315|178350
8320|179370
8321|156839
8321|27270
8324|146856
8325|55467
8329|22257
8329|53742
8335|19668
6262|96171
8347|105727
8347|180999
8348|17648
8353|49483
8354|196333
8354|6304
8356|94522
8357|13716
8360|140962
8363|61574
8367|10128
8372|130801
8374|26886
8378|140229
8381|167380
8383|146425
8389|58780
8392|149724
8395|30501
8397|49854
8398|177566
8399|40637
8402|35794
8403|155997
8404|182555
8022|46348
8411|14488
8412|6659
8413|135374
8413|1159
3038|161283
8414|152614
8414|136115
8417|19876
8418|172361
8428|194963
8431|17372
3428|158507
8431|79903
8431|147688
8432|157366
8435|26449
8437|39324
8441|33692
8442|130456
8445|96493
8446|141233
8449|194351
8450|98623
8456|193546
8457|99454
8457|96402
8461|186093
8469|38292
8472|131073
8480|113993
8482|74250
8483|23224
8484|144006
8485|6834
8486|13545
8487|106065
8489|5075
8493|96777
8493|195118
2254|35234
8494|155203
8497|103080
8498|103330
8501|4032
8503|131603
8504|157001
8512|59662
8519|49392
8521|59497
8522|30957
8523|110883
8528|109078
8529|109803
8535|138570
8538|10878
8540|3146
8540|102086
8545|63152
8549|159875
8551|34143
8553|31078
8555|59024
8556|32759
8558|123627
8562|152721
8562|164499
8568|164474
8572|192004
8574|59468
8579|108301
8581|21599
8584|45520
8586|97550
8588|69104
8589|34025
8589|138783
8590|106574
8594|138957
8596|138833
8597|10222
8603|184274
8604|80517
8607|61273
8611|51497
8614|140109
8614|138291
8618|68734
8620|44984
8620|165314
8622|82948
8626|3911
1827|2213
8630|70673
8631|163907
8638|135220
8644|14393
8654|147706
8656|155059
8656|77908
3948|152228
8659|152246
8659|62839
8659|116410
8662|115803
8670|97456
8671|41041
8672|200394
8672|88180
8674|179795
8675|180128
8685|149344
8688|82229
8689|173091
8692|13568
8693|31578
8694|77992
8697|3368
8699|70437
8699|6961
8707|97488
8709|63449
8713|22961
8714|85788
2166|182677
8715|100574
8717|196367
8719|180437
8724|182024
8731|146623
8743|68984
8751|133545
8752|10778
8754|40868
8755|104236
8755|131610
8755|92662
8755|134081
8765|65092
8771|194139
8779|74365
8782|114735
8783|40654
586|123688
8788|29552
8788|145200
8790|143799
5990|141569
8793|167392
2067|129863
8794|104229
8799|131453
8799|166832
8799|142238
8800|11962
8801|136580
8802|31243
8803|97174
8811|2447
8814|191326
8816|41808
8817|165692
8820|22276
8826|170044
8832|160887
8832|180741
8835|56648
8840|34719
8840|174422
8841|162249
8843|661
8844|100657
8849|4281
8856|198256
8857|12553
8857|137485
8872|190996
8877|122240
8880|189120
8881|159236
8886|79692
8893|115501
8894|102771
8897|91654
8898|160966
8900|144184
8901|161263
8906|4863
5179|2294
8908|84791
8915|72930
8916|31667
8922|164828
8923|109464
8925|8895
8931|10307
8933|48705
8933|85192
8934|20215
8935|147934
8943|130228
8945|50288
8945|65272
8946|125840
8948|31885
8949|79152
8949|80390
8959|64383
8960|9372
8960|61334
8964|183397
8966|113962
8967|36727
8970|173548
8971|156533
8971|117918
8974|11438
8976|91430
8977|59750
8983|89597
7937|166321
8986|196111
8993|180581
8999|107953
9000|42974
9003|166683
9004|12302
9006|140991
9008|23492
9011|74897
9012|93968
9015|108659
9016|88101
2411|4017
9029|181745
9038|141778
9042|128635
9042|55134
9043|129703
9049|41120
9050|175911
9057|89945
9063|140222
9066|135666
9067|134343
9070|118944
9071|119829
9078|119676
9082|155675
9087|32085
9088|31503
9088|142210
9088|51309
9089|130874
9089|198028
4423|91069
9090|46107
9090|94622
9095|171667
9096|147951
9098|192205
9100|7423
9102|138794
9106|183941
9107|70932
9108|125607
9111|165897
9121|36116
9124|109778
9127|150908
9129|72599
9151|26943
9151|47561
9152|47959
9153|117012
4939|56263
9155|1351
9158|87542
9159|98368
9160|189928
9162|159395
9163|106664
9166|138471
9166|141287
9166|149214
9167|101323
9168|175380
9168|144042
9169|199731
3038|125872
9172|167768
9180|129008
9183|25721
9185|109473
9187|51109
9187|114298
9189|15087
9190|89480
9190|29190
9197|46412
9201|158124
9202|195420
9202|196988
9204|101977
9219|56718
9226|55752
8280|122583
9227|134537
9228|173011
9229|94949
9231|105349
9231|20995
9232|34476
9234|82544
9235|118883
9236|116892
9240|74296
9240|14746
9242|30683
9250|115410
9254|46509
9256|32941
9256|76860
9257|71370
9262|124255
9264|96148
9266|136257
9267|83928
9269|83612
9270|141057
9275|38058
9275|121972
9276|7831
9279|146534
9281|44199
9281|27208
9282|180194
9283|139506
9284|163844
9286|10937
9287|151369
9290|154488
9291|3468
9295|2608
9300|66335
9300|49222
9300|12189
2253|101509
9300|13309
9300|58372
9303|85797
9307|76217
9309|46193
9309|56886
9309|76039
9310|125348
9313|95578
9314|72137
9317|36509
9318|126950
9319|197255
9321|20261
9322|52838
9326|81495
9328|143304
9328|5296
9329|177074
9329|158255
9332|122036
9334|42323
9336|147928
9339|176459
9342|38912
9345|180911
9346|61375
9352|39469
9357|13063
9360|172225
9360|108291
9366|182029
9367|140999
9367|171326
9376|164733
9380|94511
9383|90447
9384|26693
9386|181233
9391|88517
9392|157528
9393|80144
9396|177145
9396|46691
9402|100950
9404|66117
9410|75246
9411|138365
9411|10017
9415|81454
9421|11031
9423|87257
9425|124824
9426|79212
9428|133402
9429|28891
9430|2217
9435|150675
9439|71980
9442|94523
9442|158210
9446|8678
9446|69735
9451|92889
9452|104507
9453|37331
9458|163634
9458|36147
9458|113918
9462|28153
10|59207
9462|117743
9462|101498
9467|113582
8222|95688
9474|26905
9474|118359
9476|139277
9477|47100
9479|87441
9480|84457
9481|85597
9484|196700
8788|59591
9484|153429
9492|3978
9492|39706
9495|181537
9495|167284
9497|162152
9506|145225
9510|16091
9515|107175
9521|92024
9522|136376
9523|188804
9524|98026
9527|34601
9529|89971
9530|174889
9532|73554
9535|126965
9535|198616
9544|78853
9547|96248
9549|183968
9552|82019
9552|75621
9554|82598
9556|147338
9556|70
9558|130796
9558|17926
9564|22833
9565|142100
9566|74412
9578|141863
9578|192272
4442|167760
9580|52976
9593|175079
9599|107774
9601|125511
9603|180587
9604|177316
9605|187007
9607|3849
9608|118025
9610|138850
9613|38835
9616|122823
9617|53561
9618|54989
9626|98983
9627|173295
9629|115573
9630|153283
9634|104533
9641|158679
9645|43079
9653|84316
9655|40321
5303|86990
9661|26146
9661|92468
9663|351
9668|72301
9670|132454
1377|71538
9674|72079
9674|64192
9677|38248
9682|165241
9689|125274
9689|74587
9692|106044
9695|169816
9696|177211
9698|29825
9701|62724
9703|155010
9708|157323
9711|148496
9712|13594
9714|110760
9719|193040
9720|170526
9720|146876
9722|40755
9723|113459
9724|88749
9727|146715
9730|48448
9731|176786
9736|83311
9737|154037
9737|91890
9745|45069
9746|168700
2373|104044
9751|100302
9756|129306
9756|106812
7218|1173
9757|33322
9763|59948
9764|52471
9765|35268
9765|102237
9768|183851
9771|89166
9777|84431
9779|52070
9780|178026
9780|156896
9783|113538
9784|130675
9784|159905
9785|1015
9786|20890
9791|99280
9795|98038
9795|178169
9795|6835
9799|182337
9800|17312
9803|21056
9804|162466
9820|180688
9820|74119
9822|175477
9829|8231
9830|69759
9831|45113
9831|36162
9834|12577
9834|154244
9835|162808
9847|72252
9848|89136
9852|110701
9855|163695
9858|189234
9860|190063
9864|91537
9870|41551
9871|21032
9877|56661
9882|132683
9883|175146
9883|105844
9899|167996
9901|26908
9902|81067
9902|30487
9907|170417
9908|57354
9912|81503
9916|70665
9916|33358
9918|55936
9918|13964
9918|155712
9921|43091
9925|89792
9929|93208
9930|40792
9932|71287
9934|166565
9934|166147
9937|126883
9948|132674
8130|102699
9948|169716
9952|200272
9952|116783
9958|54681
9961|12693
9965|192058
9967|157771
9970|120475
9975|87478
9977|179086
9984|171564
9988|102085
9997|171309
9998|154763
6649|15486
9998|143430
9999|139452
10000|5008
10001|25499
10004|51879
10006|192515
10008|118084
10014|181094
10014|137964
10019|119651
10021|137999
10022|79515
10022|172899
10024|41977
10028|182080
10029|82098
10030|40779
10034|100253
10040|22331
10043|139930
10048|44066
10052|147433
10052|200499
10056|157968
8598|149238
10057|89501
10059|55036
10061|125074
10067|134570
10074|154502
10075|106853
10083|145257
10086|180635
10091|167569
10094|135754
10097|161843
10099|41558
10099|76158
10099|107098
10107|164564
10109|144100
5186|139916
10110|36612
4754|126349
10113|97689
10113|86540
10117|162494
10117|86067
10119|196323
5121|114510
10126|147212
10133|28159
10134|55581
10136|18115
10136|118172
10146|198795
10147|158651
10148|16843
10150|59749
10150|89882
10153|171441
10157|93704
10158|178761
10162|153860
10163|14217
10166|153922
10167|108823
