Person|Comment|creationDate
724|108761|1980-09-24 05:42:28
726|68130|1963-09-12 18:35:34
499|156091|1995-10-25 09:10:09
726|182759|1986-06-27 03:38:58
726|134625|2003-06-25 07:05:10
726|51049|1986-10-20 21:54:55
726|20595|2004-08-17 20:34:26
730|149515|2002-01-26 15:22:08
734|153845|2008-04-07 12:17:31
735|81796|2003-12-09 03:37:33
735|144136|2007-07-15 09:25:41
735|103545|1983-04-02 18:16:12
738|72744|1964-07-09 06:27:19
740|83921|1991-08-24 17:06:24
741|18437|1964-04-01 17:03:15
742|181184|2008-06-05 06:13:46
742|190089|1965-07-02 03:32:59
742|83791|1976-09-15 22:56:58
742|46705|1983-01-13 08:34:41
742|138303|1987-05-30 12:23:32
742|38084|1985-05-03 23:13:14
743|39666|1977-11-14 16:54:19
743|104202|1981-11-01 14:46:57
744|15131|1998-03-16 02:14:41
745|44542|1991-07-12 02:13:07
745|19021|1985-10-20 20:36:10
746|4948|2005-10-27 14:54:01
749|93797|1986-01-26 14:51:35
749|88801|1995-04-05 04:20:47
750|116865|1966-12-26 11:35:28
752|170269|1985-08-06 23:07:08
754|6912|1998-08-18 14:03:04
755|125300|1984-10-25 07:28:26
755|9550|2007-04-08 22:53:30
756|111268|1987-12-20 22:00:34
759|94582|1966-11-04 11:22:26
759|134588|1975-09-13 14:29:38
760|189877|1984-07-09 18:42:50
741|55074|1967-05-03 16:41:11
761|190157|1981-08-16 01:29:48
761|182812|1993-05-31 05:46:48
761|27284|1995-10-25 03:21:35
764|36263|1999-05-18 06:25:16
179|171511|1991-12-22 10:28:04
764|137136|2006-07-25 22:55:33
767|142060|1979-12-14 00:01:55
768|124904|1986-08-09 02:05:34
769|6170|2000-06-24 08:01:40
540|148039|1988-04-28 06:05:33
769|17013|1968-07-15 07:36:15
772|85477|1991-10-21 23:28:10
774|196845|1964-07-14 10:58:34
774|144740|2008-01-21 04:31:07
775|4639|1963-03-02 04:59:58
776|144532|1997-08-13 01:11:07
777|182539|1999-05-12 11:46:29
778|140030|2000-03-21 06:39:58
779|15937|1979-05-17 05:04:23
779|135586|1988-08-30 10:16:20
779|63425|1986-06-26 08:27:20
779|178963|1966-06-25 13:41:05
780|165415|2005-10-21 22:29:09
780|192734|1981-12-31 09:54:45
780|106007|1993-11-06 01:07:48
781|192740|2005-11-18 05:07:53
781|19323|1987-01-02 03:53:25
788|26094|1968-03-06 08:02:27
788|3089|1965-05-12 17:19:16
788|113643|1982-11-05 20:35:07
788|162940|1988-01-10 12:19:27
790|58002|1968-11-11 11:38:03
355|117345|1995-06-12 12:34:45
791|190459|2006-11-16 17:39:27
791|74357|2004-12-16 10:57:47
791|162158|1988-05-08 11:16:41
791|171356|1993-01-27 21:04:11
792|16685|1996-06-08 06:02:18
792|5709|1975-08-17 03:22:33
792|71984|2007-05-17 14:53:47
793|64760|2000-08-13 13:39:01
793|123054|1997-06-06 17:53:25
794|82666|1976-11-28 13:46:12
794|136015|1963-10-11 03:19:11
794|34422|2007-12-30 21:52:58
795|49994|1994-03-13 06:13:12
796|17786|1999-11-01 18:53:53
797|129404|1980-06-04 15:29:32
797|198726|1994-03-25 23:10:15
798|165775|2006-04-26 15:56:12
798|159534|2002-01-12 13:29:23
798|105919|1963-12-08 17:29:33
799|1974|1961-12-14 15:09:12
799|17503|2006-06-30 18:39:36
802|9530|1960-10-22 21:00:32
803|195473|1970-04-04 16:55:45
804|130856|1963-11-15 01:47:42
744|179158|1997-06-01 04:12:26
805|196881|1974-04-28 17:04:34
805|165176|1960-02-05 10:53:24
806|187949|2005-04-20 18:12:09
807|132949|2002-01-13 19:41:13
808|167164|1978-03-24 19:08:33
808|149777|2002-02-14 08:59:04
809|170008|2001-10-21 18:47:45
809|96517|1981-09-29 09:59:01
809|156768|1966-01-05 19:00:26
810|91042|1992-12-10 05:58:09
812|4351|1967-05-03 01:07:03
814|151838|1984-11-04 18:44:50
814|162547|1997-06-13 09:02:33
815|113143|1963-07-31 12:33:27
816|162819|1988-01-06 03:03:29
816|169474|1962-10-24 21:17:26
816|124115|1994-02-04 08:32:56
817|103578|1961-12-20 17:10:12
818|83644|1990-11-10 22:11:39
818|141719|1963-04-21 17:22:14
818|36696|2005-07-25 18:59:19
819|78180|2007-03-25 19:16:52
819|11521|1993-04-26 02:07:56
820|138779|2004-02-25 01:46:12
820|58322|1962-08-11 07:54:06
730|193805|2008-12-09 00:36:21
821|198268|1993-05-15 10:25:23
822|32222|1970-09-29 23:54:54
822|32732|2005-03-07 10:20:35
823|174787|1993-02-21 09:00:58
823|56147|1964-04-20 16:03:10
823|107342|1967-12-28 09:05:10
824|109211|1999-09-05 14:39:31
824|65624|1981-07-05 22:18:03
824|65623|1996-04-05 04:49:54
825|129895|1991-09-24 04:52:57
825|32760|1992-05-13 02:01:23
827|198605|1964-08-10 04:15:44
827|142400|2006-12-09 18:09:31
828|164761|1998-06-18 21:14:22
831|12701|1967-04-22 19:17:41
831|17196|1969-12-08 07:12:16
832|44057|1987-09-24 19:13:09
833|77282|1998-05-23 21:09:20
833|68003|2000-01-28 00:55:54
834|1784|1988-04-22 23:19:39
834|190456|2001-06-28 13:19:01
657|144293|1996-10-24 12:02:53
835|139969|2004-07-23 10:04:52
590|198272|1961-08-17 01:04:17
835|141124|1992-02-17 01:36:00
835|117386|1996-12-20 00:47:27
836|71158|1981-09-11 03:11:42
836|197716|2006-10-31 20:13:52
837|116736|1975-05-08 18:02:42
838|9726|1969-11-14 14:59:35
839|168452|1960-05-26 04:28:43
839|106918|2005-03-13 19:25:00
840|18015|1987-08-02 01:44:02
842|134100|1979-12-23 20:19:23
842|29277|1990-12-18 21:33:09
842|139584|1963-09-22 03:00:32
844|131047|2000-05-12 11:51:05
845|144019|1975-04-30 23:09:40
845|105817|1977-04-13 13:46:05
845|43151|1966-06-10 04:44:59
846|80704|2003-05-11 03:07:20
846|92284|1998-01-25 06:43:23
846|184924|1992-05-06 22:36:46
847|30248|1962-09-02 03:08:00
849|163001|1978-08-05 19:41:54
851|60163|1997-02-05 08:02:55
852|182238|1964-12-12 16:00:41
853|166664|2002-12-29 21:32:51
854|71197|1999-07-03 04:41:18
854|44345|2006-02-08 05:53:42
855|17825|1980-02-14 11:40:24
566|180229|1960-09-13 19:00:30
855|186375|2007-04-19 08:27:16
856|102215|1974-01-28 13:23:50
856|142301|2002-04-04 17:30:39
861|170936|1982-03-28 16:17:34
862|32630|1998-08-29 13:16:00
865|68923|1976-02-14 05:37:23
866|40637|1971-08-15 05:34:08
868|132977|1982-07-09 15:24:46
869|86892|1966-07-25 22:42:56
872|47534|1975-03-08 03:14:11
874|19868|1980-03-08 20:45:10
876|84322|2005-10-23 23:59:51
877|198274|1973-03-11 08:56:05
878|67537|1995-07-08 06:14:16
878|179524|2007-03-06 02:49:45
832|126388|1977-09-26 10:28:41
878|191845|1995-11-04 10:48:00
882|196360|1997-08-01 14:29:16
883|196102|1972-01-17 21:35:27
883|28467|1997-02-01 22:22:09
883|139802|2008-12-13 06:07:48
883|13941|2006-09-03 18:31:07
884|21992|1992-03-19 12:50:51
884|124920|1998-06-19 13:05:11
885|45032|1995-12-18 13:10:27
885|160029|1979-10-10 18:57:18
887|130503|1969-05-25 06:56:44
888|161233|1961-05-23 16:29:37
888|115436|1990-12-04 16:33:14
890|184462|1985-05-06 19:31:04
894|89519|1960-12-19 22:39:57
895|122871|1998-08-17 18:45:04
895|42783|1990-08-06 20:23:24
896|108897|1991-07-09 13:11:59
897|79603|1989-07-29 21:18:33
899|5556|1984-03-16 08:31:02
901|60357|1987-10-20 14:43:26
901|42376|1962-01-02 11:42:47
901|174006|2004-04-28 23:38:03
902|30376|1999-06-18 18:35:04
903|9996|1966-02-04 07:44:42
903|107615|1982-10-29 13:07:13
904|117934|1967-09-13 00:27:33
904|24467|1983-02-10 06:42:12
904|185186|1970-05-01 02:01:05
906|71203|1989-06-03 20:25:22
906|170971|1988-12-23 00:43:33
909|148251|1981-02-01 04:04:05
911|8673|1984-04-29 06:34:19
911|13870|1963-05-12 12:22:25
914|31493|1974-10-28 09:26:26
914|31031|1968-04-18 23:26:27
914|113918|2000-08-30 06:48:12
915|145750|1997-10-07 08:26:27
916|78823|1993-10-20 16:06:47
917|149660|1961-02-24 18:12:16
918|107810|1968-04-06 18:34:28
919|34553|1970-10-28 03:01:53
922|166738|2000-09-09 05:51:06
72|116801|1962-01-11 14:35:33
922|89187|1970-01-18 10:03:09
924|71400|1999-01-13 21:41:58
925|42078|1977-01-23 19:35:22
926|6422|1981-05-15 06:53:03
927|15952|1961-03-07 10:59:03
927|124880|1979-11-27 17:51:59
929|148530|1984-10-31 21:54:16
929|142933|1998-11-01 12:43:25
929|57665|1974-07-09 04:22:02
929|38873|1992-09-20 01:32:36
930|3058|1997-06-06 08:52:56
932|87053|1964-04-25 15:09:35
933|13323|1968-01-02 14:41:16
934|193500|2007-07-31 06:34:24
934|92488|1998-02-20 11:31:36
935|131940|1989-04-23 23:38:24
936|64529|1998-04-08 17:12:39
936|70620|1974-12-01 06:15:24
936|27201|1993-06-01 12:01:26
939|144851|1960-11-03 13:47:03
940|114877|1998-11-27 05:16:13
941|196279|1998-04-06 16:50:16
941|107607|2003-03-23 06:37:39
942|48359|1984-04-30 01:26:47
942|106795|1960-01-25 05:26:12
943|127537|1996-04-20 05:50:09
943|83288|1969-11-13 23:08:53
947|8399|1990-05-04 14:22:21
947|107571|1997-06-30 19:26:21
949|151308|1972-02-02 06:51:47
548|192678|1967-01-05 23:23:44
952|160394|1963-05-07 03:04:46
952|45762|1965-03-07 21:59:08
952|130858|2000-03-25 22:43:05
953|175623|2007-02-26 04:23:53
953|154606|1979-08-05 06:13:45
953|134680|1996-10-18 11:50:40
576|172464|1966-12-10 10:36:45
954|90583|1986-11-04 10:11:21
955|157789|1986-11-07 11:46:53
955|87829|1985-07-21 00:20:15
955|74037|1986-06-23 06:37:31
957|129800|1997-09-27 03:09:47
957|197363|2000-04-04 09:19:44
957|10339|1998-10-01 02:34:00
958|104294|1968-06-18 01:40:07
959|116178|1996-09-16 23:04:17
959|185462|1995-11-11 20:38:47
961|173013|1993-12-20 04:26:26
963|168828|1980-06-20 10:09:55
965|130068|1987-03-24 05:17:54
967|31592|1975-08-05 11:05:05
465|3055|2002-05-13 16:32:24
968|122593|1998-03-14 18:44:50
972|29662|1993-05-13 18:14:33
973|22579|1971-12-18 02:05:44
922|129832|1970-01-18 17:31:06
974|122141|1979-03-16 10:46:43
975|74462|1966-03-24 05:13:02
976|105602|2001-06-05 19:43:23
976|174998|1986-05-16 12:23:22
976|64374|2000-08-20 05:01:39
976|60211|2008-08-24 18:24:23
977|162792|1968-08-05 06:39:33
978|28234|1978-11-27 23:46:26
978|101895|2008-03-04 21:42:35
979|42946|2000-05-11 04:24:41
980|51371|1986-04-24 13:13:17
980|153341|1991-08-28 20:54:22
529|157483|1985-05-02 22:35:11
981|89022|1999-06-28 03:55:43
982|62899|1997-09-08 19:03:41
983|101660|1960-12-20 22:34:33
983|184276|2004-05-25 04:39:50
984|137461|1968-03-10 16:10:14
984|198720|1986-07-24 06:54:43
985|93254|1998-01-07 12:00:24
985|139240|1982-02-09 21:38:29
986|46695|1995-09-20 15:39:33
987|169243|2003-09-19 20:48:28
987|42408|1998-02-13 09:38:09
987|191263|1972-08-25 15:11:26
988|106730|1977-08-24 02:13:36
989|20304|1976-08-02 19:40:31
989|5699|1978-08-11 19:09:52
989|135509|2005-04-19 10:30:46
990|107561|2006-04-20 12:57:11
992|99951|1989-10-22 16:23:58
992|45771|1969-03-23 08:01:10
992|105173|1996-07-15 16:48:13
993|111287|1970-06-24 15:57:54
993|193289|2002-05-25 11:34:38
994|18643|1980-05-17 08:23:27
994|123687|2002-11-28 09:50:04
995|182823|1980-06-09 05:06:32
996|35811|1988-01-12 00:25:45
996|70471|1969-03-21 00:45:41
998|36619|1991-10-14 02:00:51
999|37641|1984-01-01 11:37:57
1000|67328|1983-05-10 05:49:37
1003|196108|1991-01-02 19:10:37
1005|118950|2004-03-07 11:48:32
1005|127636|1975-04-29 13:54:45
1007|7320|1993-02-27 02:03:12
1007|196362|1961-04-04 20:22:28
1007|188447|1996-12-16 11:18:04
1008|80544|1989-08-22 18:38:22
1009|25834|2005-10-24 10:57:58
1010|198395|2003-01-22 16:45:54
1010|103510|1999-10-12 22:34:53
1011|170953|1982-06-22 09:31:23
1012|148521|2000-04-05 10:51:44
1012|181332|1989-06-24 03:46:49
324|67321|1984-08-30 07:58:07
1013|154285|1969-03-27 18:46:10
1014|136325|1979-02-05 15:16:47
1014|57903|2003-05-25 18:40:07
1015|67658|1964-11-25 05:06:49
1015|61398|2002-05-08 12:13:01
1015|62208|1962-09-29 17:00:08
710|148854|2008-11-01 21:35:34
1017|131564|2005-11-19 19:50:21
1019|160564|1982-06-28 06:14:41
803|73330|1983-04-04 19:43:09
1020|140012|2001-07-05 00:33:49
1020|194899|2008-01-18 08:05:20
1020|64167|1964-03-03 07:22:57
1021|89499|1967-06-30 18:07:47
1021|32682|1994-06-10 21:09:11
1024|178877|1984-04-21 21:44:53
1024|111140|1965-07-11 17:03:58
1027|161205|2006-06-27 03:13:48
1028|30179|1966-06-26 15:05:30
1029|44408|1990-05-01 23:47:01
1031|116246|1989-09-26 06:21:00
1032|84066|2008-11-26 09:20:47
1032|145292|1988-02-05 10:52:33
1033|100041|1963-02-26 06:19:19
1034|125655|1991-01-17 14:12:42
1035|89553|1989-03-11 06:31:12
1036|197358|1978-04-15 12:13:56
1042|167805|1997-06-29 19:56:00
1043|139074|1999-08-18 07:13:45
1043|89753|1989-01-19 10:50:32
1044|193279|2006-07-12 01:03:36
1044|65253|1990-03-18 12:02:25
1045|54747|1988-12-02 23:08:24
1045|176929|1981-04-23 10:47:04
1047|3682|1983-05-09 01:56:32
1047|168106|1967-01-01 10:19:41
1047|33450|1970-09-20 22:35:06
1050|193734|1970-01-23 19:54:57
1051|99260|1962-03-10 12:19:35
1052|143892|1969-06-16 13:29:47
1053|22478|1981-07-18 17:29:32
1054|76179|1962-05-15 11:57:39
1054|40607|1994-08-31 11:25:04
1054|20571|1996-04-03 20:21:20
1055|15746|2007-06-29 21:52:18
1055|191742|1960-11-11 01:49:45
1055|198690|2002-07-01 04:10:49
1055|15059|1976-11-10 20:39:46
1056|46882|1968-01-03 06:41:17
1057|170933|1962-02-24 11:35:08
1057|2148|1979-05-27 03:08:36
1059|71099|2000-05-12 12:23:04
1060|144498|1967-03-07 09:37:42
1061|7731|1964-02-08 10:24:50
1065|53406|1985-10-10 21:24:56
993|125285|1961-01-20 06:31:23
1066|81217|1969-03-04 20:14:29
1066|77264|1975-05-01 14:11:04
910|16591|1974-12-01 23:59:38
1067|147453|1989-09-06 05:15:22
1072|190319|1970-02-06 00:14:09
1073|93751|1982-06-19 07:49:46
1074|184639|1992-09-07 01:29:41
1074|147119|1971-05-12 00:13:49
1075|67397|1968-08-19 05:35:40
1075|29645|1976-03-13 10:05:52
1077|79139|1973-07-18 09:04:41
1077|84121|1991-04-29 05:00:57
1077|121283|2000-07-30 01:12:51
1077|39111|1964-04-22 11:14:39
1078|69730|2002-01-19 10:02:06
1079|81756|1972-02-11 02:06:11
1079|11677|1967-07-03 12:38:40
1079|117757|1995-04-15 04:02:11
1080|16259|1992-11-06 11:10:12
1081|125176|1989-11-05 22:07:37
1082|166102|1968-04-26 05:03:44
1082|76977|2006-05-15 22:05:05
1082|188320|1979-02-03 23:05:18
1084|155242|1971-12-26 06:29:51
1084|190610|1977-09-08 23:42:02
1084|98633|1969-03-14 17:41:18
1086|113636|1982-03-21 04:55:24
87|102030|1996-02-25 07:31:45
1087|111625|2007-07-22 01:55:25
1088|159769|1982-08-10 13:46:27
1088|132580|1971-04-08 21:49:58
1088|50238|1979-05-14 03:04:32
1089|111403|2000-11-09 13:11:07
1090|101099|1977-08-30 07:06:46
1090|85607|1972-07-07 06:44:58
1090|187673|1994-12-17 07:54:39
1090|114236|1983-07-14 02:06:53
1092|26424|1960-11-02 01:32:34
1093|183873|1975-08-09 16:51:53
1094|37665|1976-07-23 14:59:04
1094|32916|2000-06-21 22:54:47
88|179459|1966-07-24 06:18:02
1096|13802|1993-06-05 15:36:23
1099|6049|1968-11-03 07:57:24
1099|40899|1986-02-25 21:30:36
1100|195418|2007-04-28 21:32:45
620|160569|1997-11-06 15:05:58
1101|108547|2005-12-26 04:09:33
1104|165937|1961-01-15 04:52:21
1108|187679|1996-12-30 03:59:32
33|129739|1977-03-07 07:36:40
1109|68222|2006-03-02 09:39:01
1110|188039|1999-06-26 09:19:23
1111|17899|1996-08-03 22:24:24
1111|76674|2002-02-14 01:26:01
1111|16172|1967-07-23 22:39:19
1112|180181|1997-07-26 15:30:50
1112|40459|2008-11-04 17:09:38
1114|59452|1995-02-23 04:59:18
1116|144664|1998-09-10 19:33:08
1116|159782|1968-05-22 02:40:41
1118|27752|1972-08-08 00:18:01
1118|198055|1983-09-04 20:32:49
1120|1718|1970-10-25 07:17:57
1121|2908|1966-06-01 20:47:43
1122|9382|1995-05-22 14:29:27
1123|57209|1989-08-15 08:46:03
790|136221|1996-01-29 15:58:48
921|142298|1978-11-24 12:38:22
1123|117533|1992-04-23 01:42:21
307|125940|1962-11-28 01:30:32
1126|6263|1960-10-05 01:09:07
1126|92714|1994-12-18 22:42:29
1126|72072|1961-01-15 22:50:22
1126|70567|1984-08-10 13:16:45
1129|49539|1986-04-24 17:57:09
1130|22986|1981-10-19 11:00:08
1131|83724|1979-03-10 13:26:25
1132|92845|1998-04-26 07:15:18
1132|141443|1981-12-30 11:51:29
1132|142031|1991-05-03 10:37:49
1134|159874|1975-12-31 07:23:08
1134|132078|1984-03-18 22:30:23
609|83472|1960-09-29 15:19:11
1135|93563|1972-11-04 02:44:56
1135|86479|1975-08-18 01:21:39
1137|80408|1968-01-27 04:38:01
1138|96535|1988-02-28 16:27:44
1139|52120|2002-03-25 17:52:18
1139|165410|1984-08-26 12:18:21
1141|189045|1969-03-22 05:14:03
1142|9302|2000-01-17 12:20:49
497|180380|1973-09-26 06:15:21
1143|37430|2004-03-20 04:53:14
1145|12537|1999-06-03 12:16:18
1145|197308|1990-02-18 04:50:27
1145|160561|1983-07-19 02:41:42
1147|24113|1976-02-11 20:15:19
1147|119890|1969-10-13 22:41:02
1150|183750|1999-12-23 05:47:17
1150|149904|1985-04-30 06:19:40
1151|111761|1977-09-06 21:50:12
1152|34483|1971-07-25 15:24:20
1152|13793|1994-03-18 21:02:24
1153|97166|1973-03-20 03:36:50
1153|138614|1994-03-01 16:49:24
1153|155153|1977-01-03 12:36:26
1153|131331|1995-03-20 14:51:34
1153|101605|1985-12-20 23:37:12
1154|169971|1994-02-03 22:43:19
1155|172190|2000-10-29 15:08:03
1157|91098|1975-09-20 05:05:35
1157|184994|1965-02-02 23:06:55
1158|49641|1984-09-28 12:40:35
1158|54305|1983-12-19 21:09:13
1159|189738|1996-12-08 16:27:19
1159|30092|2000-08-13 23:04:44
1160|188023|1974-02-11 08:04:11
1162|160842|1975-10-14 07:39:00
1164|52628|2008-03-15 19:39:44
1165|18866|1968-02-28 19:17:57
1167|73109|2000-07-20 08:23:36
1167|139034|1999-02-11 19:15:05
1168|155903|1999-03-12 16:16:41
1169|67050|2008-09-25 15:26:26
1170|52080|1981-03-21 06:44:46
1170|108459|1965-04-11 01:07:23
1173|177810|1969-12-19 20:19:32
1173|134386|1962-08-15 17:52:40
1173|190553|1991-02-24 02:03:02
1175|166470|1963-09-18 01:11:31
1176|170033|1970-01-09 00:18:37
1177|100275|1975-06-19 08:57:43
1177|53765|2005-12-06 07:11:22
1178|146797|2003-09-02 08:21:03
1065|75163|1995-05-16 13:48:19
1178|197576|1968-11-08 21:36:05
1179|160552|1978-12-30 08:14:34
1179|37846|1969-07-20 22:28:36
1180|96548|2008-06-16 20:22:09
1180|41265|2004-12-23 12:59:17
1182|79144|1969-04-30 18:26:36
1183|142701|2002-10-30 21:46:33
1183|42663|1988-08-20 10:40:00
1185|108525|1972-03-16 08:51:13
1185|197069|1965-06-15 09:21:49
1186|134201|1979-05-22 15:52:48
1186|194445|1968-09-26 09:10:07
1186|34714|1981-04-14 06:04:05
1187|138161|1971-08-27 18:24:07
1188|66128|1998-05-03 01:45:04
1188|137441|1974-12-09 10:09:59
1189|177413|1979-03-17 11:13:32
1189|83642|1987-07-13 23:15:27
1189|135014|1961-11-28 22:48:59
1190|10696|2004-01-02 12:02:01
1193|137477|1990-01-11 10:09:48
1193|106010|1990-03-13 19:33:14
1193|105665|1976-01-24 13:54:05
494|193072|1990-02-22 03:13:42
1196|122397|1993-09-03 17:53:32
1197|38525|1982-11-23 13:39:36
573|97261|1962-12-13 07:05:50
1197|21297|1985-11-30 15:45:50
1198|154301|1970-03-18 11:02:03
1198|122164|2008-05-23 06:08:54
1198|178988|1971-12-27 10:34:52
1199|174371|1983-04-12 16:20:29
1200|150509|1973-04-15 18:54:51
1200|64774|1988-08-14 18:32:52
1201|184614|1995-07-21 08:14:01
1201|173406|1985-12-16 07:30:06
1201|87877|1982-01-20 07:40:12
1201|125329|1977-04-20 03:15:15
43|104206|1965-02-06 20:19:46
1201|80760|1994-09-02 17:45:37
160|65857|1968-06-17 12:38:49
1202|126947|1974-09-05 09:31:33
1203|118138|1964-04-13 02:47:52
1203|43902|1993-12-21 09:34:14
306|100944|1999-08-12 13:39:24
501|107163|1967-04-29 10:14:12
1203|55190|1987-01-08 02:23:37
1204|199281|1981-01-16 16:03:42
1204|142078|1999-06-20 13:40:05
1205|188169|1997-08-09 18:18:06
1206|24402|1983-07-13 04:17:08
1206|124238|2004-02-16 06:59:07
1207|169951|1972-06-29 02:05:30
1210|193759|1973-04-20 02:30:18
1210|183982|2001-05-13 06:40:57
1211|136287|1964-10-18 15:43:39
1213|158720|1995-08-17 09:49:04
1214|8802|2008-08-28 01:53:16
1214|77160|1966-07-05 04:50:37
1215|7527|1979-01-06 05:38:38
1217|21805|1989-02-08 04:24:37
1217|190419|1963-02-06 22:46:12
1221|81487|1987-06-11 21:24:52
1222|63235|1997-02-26 14:32:36
1222|161456|2002-01-25 01:21:43
1223|119947|1968-05-17 04:54:07
1224|197862|1961-06-20 16:40:24
1224|96608|1984-04-25 13:31:22
1225|122626|1969-07-26 03:38:03
1225|64573|1989-10-28 11:38:09
1228|140921|1999-05-02 15:41:49
1228|59301|1989-04-29 22:25:14
1230|173297|2008-09-24 14:13:39
1231|18276|1967-06-02 03:47:17
1231|8214|1975-09-12 06:25:58
1231|26382|1968-10-21 05:05:08
1233|97759|1965-02-14 21:31:56
998|18801|1983-12-27 06:13:17
1233|197778|2002-12-18 17:37:02
1234|140404|1990-03-02 21:35:42
1237|65735|1973-11-18 05:23:31
1237|87067|1979-09-28 20:51:01
1238|26344|1997-01-25 11:59:22
1238|193989|2004-10-16 10:54:30
1238|141643|1987-04-29 19:27:26
1239|109244|1962-12-05 09:44:13
1241|76449|1998-05-10 21:38:19
1242|116017|1995-03-08 23:28:54
1242|41944|1999-02-28 07:59:18
1242|27036|1983-10-23 19:48:23
1246|100164|1961-04-18 04:36:34
1251|12961|1971-03-12 06:57:56
1251|47434|1988-02-13 22:16:37
1251|80971|1977-02-21 21:44:27
1252|122494|1969-07-07 10:31:11
1253|84176|1976-10-02 00:13:53
1254|62965|1982-02-22 17:25:06
1255|93781|2008-11-13 04:33:54
1255|173725|1975-02-28 19:42:47
1257|147637|1960-06-30 03:22:25
1258|1228|1989-02-23 03:28:35
1261|112871|1993-06-11 20:26:59
1262|17761|1993-01-07 19:06:43
1263|161758|2005-08-01 00:07:07
1263|5319|1998-10-31 03:24:38
106|191601|1972-02-10 02:09:03
1266|82712|1993-06-14 22:32:04
1266|26450|1995-09-20 02:13:18
1267|28704|1973-06-09 02:55:42
1267|190344|1965-11-13 21:30:51
1268|47889|2004-04-21 15:10:46
1269|96971|1998-05-20 19:29:51
1270|137561|1973-07-05 23:16:24
1271|147910|1966-08-06 18:03:28
1272|121587|1982-09-05 13:47:34
1276|8436|1964-04-09 21:32:42
1276|193971|1979-11-06 15:27:37
1278|93304|2003-07-19 07:16:02
1278|47669|1976-09-03 15:38:55
1279|136132|2008-07-29 17:49:19
1279|152640|1979-11-13 12:25:39
1280|81669|1969-12-21 17:39:36
1281|109919|1968-03-20 14:11:55
1281|130318|1980-07-18 02:17:23
1282|52744|2007-09-04 07:00:50
1283|78942|1987-10-25 07:06:53
1286|25152|2007-01-28 23:03:11
1287|101229|1964-04-23 04:34:19
1287|96708|1996-03-12 09:38:13
1288|29189|1993-12-13 02:46:05
1288|6022|1980-04-30 03:40:24
1288|20927|1963-09-25 17:09:30
1288|45452|1983-06-02 12:30:58
1290|73415|1995-10-04 16:42:39
1291|72959|1968-06-12 09:57:38
728|174387|1992-05-12 02:17:27
1291|166864|1968-06-02 19:38:47
1291|185079|1964-06-29 06:11:09
1292|154116|1980-09-18 02:09:27
1292|81404|1969-01-04 12:45:18
1295|33360|2003-12-10 16:32:25
1297|144934|1968-06-24 00:53:23
1298|137034|2003-10-09 02:17:18
1299|7394|1978-04-06 16:02:15
1300|195641|1965-12-07 07:39:45
1300|176354|1980-07-22 03:35:44
1301|194441|1977-02-06 17:38:32
1302|48590|1967-08-18 21:45:18
939|83827|1985-04-11 10:44:19
1303|83659|1966-03-18 03:47:34
1303|128988|1981-06-04 14:41:20
1303|82541|1981-05-25 19:04:35
1303|67284|1979-10-31 20:11:28
